value,label
34.2,augment
34.88,augment
35.27,augment
35.81,augment
34.49,augment
34.04,augment
32.49,augment
37.58,augment
39.18,augment
36.69,augment
37.72,augment
38.05,augment
37.97,augment
33.74,augment
36.47,augment
36.5,augment
31.669999999999998,augment
32.88,augment
37.97,augment
34.87,augment
38.230000000000004,augment
40.75,augment
39.61,augment
34.41,augment
38.370000000000005,augment
30.03,augment
39.88,augment
34.04,augment
36.74,augment
35.449999999999996,augment
36.41,augment
36.36,augment
31.27,augment
40.83,augment
34.8,augment
36.269999999999996,augment
39.650000000000006,augment
35.96,augment
33.82,augment
38.52,augment
34.94,augment
39.03,augment
36.16,augment
34.65,augment
42.5,augment
36.32000000000001,augment
35.52,augment
37.21,augment
40.49,augment
34.86,augment
35.82,augment
39.379999999999995,augment
37.78,augment
36.68,augment
37.980000000000004,augment
31.47,augment
36.81,augment
39.21,augment
36.690000000000005,augment
36.97,augment
35.81,augment
37.29,augment
40.17,augment
34.57,augment
29.37,augment
34.980000000000004,augment
37.56,augment
35.660000000000004,augment
40.09,augment
32.0,augment
36.24,augment
35.849999999999994,augment
34.919999999999995,augment
34.61,augment
33.97,augment
29.98,augment
37.76,augment
37.34,augment
36.58,augment
34.04,augment
37.55,augment
32.95,augment
38.65,augment
37.910000000000004,augment
36.77,augment
35.64,augment
31.7,augment
40.150000000000006,augment
29.27,augment
32.95,augment
39.47,augment
37.98,augment
33.510000000000005,augment
35.76,augment
36.25,augment
38.07,augment
36.85,augment
39.419999999999995,augment
34.519999999999996,augment
41.22,augment
33.49,augment
37.65,augment
36.82,augment
32.51,augment
33.1,augment
37.9,augment
42.26,augment
36.2,augment
37.65,augment
36.75,augment
36.5,augment
34.68,augment
38.38,augment
38.13,augment
36.69,augment
40.97,augment
36.22,augment
37.01,augment
37.67,augment
34.92,augment
33.01,augment
32.1,augment
35.129999999999995,augment
36.55,augment
37.17,augment
36.56,augment
38.24,augment
245.5,fluor-spar
267.77,fluor-spar
261.49,fluor-spar
251.32,fluor-spar
267.31,fluor-spar
250.60000000000002,fluor-spar
268.06,fluor-spar
246.52,fluor-spar
269.88,fluor-spar
252.26000000000002,fluor-spar
281.37,fluor-spar
260.51,fluor-spar
292.9,fluor-spar
231.65,fluor-spar
274.22999999999996,fluor-spar
266.72,fluor-spar
294.03,fluor-spar
268.67,fluor-spar
285.43,fluor-spar
252.76,fluor-spar
240.1,fluor-spar
260.94,fluor-spar
216.61,fluor-spar
267.11,fluor-spar
254.33999999999997,fluor-spar
267.8,fluor-spar
289.37,fluor-spar
247.89,fluor-spar
269.38,fluor-spar
246.46,fluor-spar
274.46999999999997,fluor-spar
246.04000000000002,fluor-spar
268.75,fluor-spar
261.05,fluor-spar
297.07,fluor-spar
286.23,fluor-spar
244.36,fluor-spar
253.53,fluor-spar
281.67,fluor-spar
273.88,fluor-spar
291.43,fluor-spar
241.38,fluor-spar
271.83,fluor-spar
254.82999999999998,fluor-spar
278.0,fluor-spar
272.52,fluor-spar
274.41999999999996,fluor-spar
254.32,fluor-spar
309.20000000000005,fluor-spar
268.62,fluor-spar
278.11,fluor-spar
264.71,fluor-spar
255.17,fluor-spar
274.72,fluor-spar
289.86,fluor-spar
294.36,fluor-spar
263.71,fluor-spar
268.73,fluor-spar
253.39000000000001,fluor-spar
276.28000000000003,fluor-spar
263.08,fluor-spar
249.25,fluor-spar
264.17,fluor-spar
257.85,fluor-spar
278.84,fluor-spar
235.20999999999998,fluor-spar
287.21,fluor-spar
240.53,fluor-spar
217.35000000000002,fluor-spar
252.49,fluor-spar
279.44,fluor-spar
271.06,fluor-spar
265.69,fluor-spar
264.14,fluor-spar
235.73000000000002,fluor-spar
287.54,fluor-spar
252.39,fluor-spar
272.13,fluor-spar
253.82999999999998,fluor-spar
280.45,fluor-spar
234.64999999999998,fluor-spar
242.24,fluor-spar
251.73999999999998,fluor-spar
265.29,fluor-spar
280.3,fluor-spar
250.51999999999998,fluor-spar
261.76,fluor-spar
234.91,fluor-spar
220.45,fluor-spar
287.09000000000003,fluor-spar
261.71,fluor-spar
252.84,fluor-spar
254.22,fluor-spar
269.71999999999997,fluor-spar
234.42,fluor-spar
263.52,fluor-spar
275.26,fluor-spar
264.5,fluor-spar
258.18,fluor-spar
268.14,fluor-spar
246.20999999999998,fluor-spar
279.7,fluor-spar
286.28999999999996,fluor-spar
279.24,fluor-spar
266.53000000000003,fluor-spar
264.01,fluor-spar
255.03,fluor-spar
237.4,fluor-spar
246.91,fluor-spar
236.29,fluor-spar
251.47,fluor-spar
258.08,fluor-spar
282.03,fluor-spar
264.75,fluor-spar
248.45999999999998,fluor-spar
250.3,fluor-spar
246.06,fluor-spar
262.86,fluor-spar
274.77,fluor-spar
247.39,fluor-spar
252.15,fluor-spar
248.92000000000002,fluor-spar
270.86,fluor-spar
236.68,fluor-spar
249.23999999999998,fluor-spar
264.96000000000004,fluor-spar
221.28,fluor-spar
161.2,rhomboids
157.69,rhomboids
154.38,rhomboids
141.51,rhomboids
183.28,rhomboids
161.98999999999998,rhomboids
248.43,rhomboids
157.86,rhomboids
126.19,rhomboids
