x,y,label
-76.574,11.55560096583146,mastiffs
-75.571,0.7123922939226819,mastiffs
-74.567,-2.597956967832142,mastiffs
-73.564,-1.6422932249562876,mastiffs
-72.56,19.18238956683132,mastiffs
-71.557,-7.043361166003397,mastiffs
-70.553,28.063217335325177,mastiffs
-69.55,-2.5815685839948035,mastiffs
-68.546,-7.689971127236019,mastiffs
-67.543,-34.448147638945315,mastiffs
-66.539,-3.838065510922403,mastiffs
-65.536,-16.595180476497855,mastiffs
-64.533,-9.499797176983794,mastiffs
-63.529,-6.962644933660493,mastiffs
-62.526,5.271802646752337,mastiffs
-61.522,-23.713588649676574,mastiffs
-60.519,21.69842748091545,mastiffs
-59.515,18.549607169587343,mastiffs
-58.512,11.094990934201626,mastiffs
-57.508,3.3063706671383173,mastiffs
-56.505,-3.4815953319869974,mastiffs
-55.501,12.691839069337236,mastiffs
-54.498,15.813212787720682,mastiffs
-53.494,-8.582551676108451,mastiffs
-52.491,-13.646284264480572,mastiffs
-51.488,-33.08780825716321,mastiffs
-50.484,-19.170758455398815,mastiffs
-49.481,-24.371964697249403,mastiffs
-48.477,14.732072285384366,mastiffs
-47.474,8.85082776299284,mastiffs
-46.47,12.596914463966932,mastiffs
-45.467,10.538008818532083,mastiffs
-44.463,4.633075193422021,mastiffs
-43.46,39.32717182308474,mastiffs
-42.456,-39.656569876158244,mastiffs
-41.453,23.8882439427853,mastiffs
-40.449,-7.571235176034621,mastiffs
-39.446,-23.370401114145807,mastiffs
-38.443,26.092955963719078,mastiffs
-37.439,3.786646331164726,mastiffs
-36.436,16.977750487519828,mastiffs
-35.432,1.6451608718732844,mastiffs
-34.429,7.455866156995128,mastiffs
-33.425,-21.354664334508634,mastiffs
-32.422,9.182753212102144,mastiffs
-31.418,-26.758824618662274,mastiffs
-30.415,-12.534300324926631,mastiffs
-29.411,-13.757346237444633,mastiffs
-28.408,19.763361251663465,mastiffs
-27.405,-5.299052053841355,mastiffs
-26.401,-16.635965389811904,mastiffs
-25.398,-6.340236313872794,mastiffs
-24.394,5.245328373646224,mastiffs
-23.391,8.546389562873705,mastiffs
-22.387,-1.547170910029248,mastiffs
-21.384,10.383379810370997,mastiffs
-20.38,9.668326683843793,mastiffs
-19.377,-27.19163780789055,mastiffs
-18.373,5.281951956579022,mastiffs
-17.37,1.798707073791722,mastiffs
-16.366,32.74610641527634,mastiffs
-15.363,11.85969948503032,mastiffs
-14.36,-2.2760875489661068,mastiffs
-13.356,12.223712437914891,mastiffs
-12.353,6.026818320535964,mastiffs
-11.349,-1.5040258942589737,mastiffs
-10.346,-0.37159332030813325,mastiffs
-9.342,-7.262729035183869,mastiffs
-8.339,28.332678171857573,mastiffs
-7.335,-0.22010331771198877,mastiffs
-6.332,-12.676809379313822,mastiffs
-5.328,-0.4447496428584987,mastiffs
-4.325,17.455161337371848,mastiffs
-3.321,3.4260745354856628,mastiffs
-2.318,24.192411874903538,mastiffs
-1.315,-10.804394291632422,mastiffs
-0.311,-36.88735302988913,mastiffs
0.692,3.496426772230794,mastiffs
1.696,12.628152402006007,mastiffs
2.699,2.0385284720228145,mastiffs
3.703,2.127988092739032,mastiffs
4.706,31.323921436083698,mastiffs
5.71,-6.667199775019743,mastiffs
6.713,-19.065057623619726,mastiffs
7.717,-25.59905178091261,mastiffs
8.72,-3.105192574237947,mastiffs
9.723,19.153764379521874,mastiffs
10.727,-5.227591325178727,mastiffs
11.73,-13.362318294049157,mastiffs
12.734,-17.88497525250745,mastiffs
13.737,20.248281221371766,mastiffs
14.741,3.486233079019364,mastiffs
15.744,-3.8640394977423913,mastiffs
16.748,-17.31227824867493,mastiffs
17.751,-41.28209365769855,mastiffs
18.755,-14.85900321372279,mastiffs
19.758,-5.7530274713649,mastiffs
20.762,1.562390021647296,mastiffs
21.765,-3.0961050236113117,mastiffs
22.768,-10.74520727165066,mastiffs
23.772,1.0116582973832267,mastiffs
24.775,-16.142686436634968,mastiffs
25.779,-22.819970156068845,mastiffs
26.782,-18.324073389587024,mastiffs
27.786,-11.280070517449046,mastiffs
28.789,-4.22369701562555,mastiffs
29.793,16.15403334198696,mastiffs
30.796,6.711278563715091,mastiffs
31.8,-10.640995182981667,mastiffs
32.803,-5.46492067165593,mastiffs
33.807,-14.87582247611871,mastiffs
34.81,19.826909426010683,mastiffs
35.813,26.933935934503715,mastiffs
36.817,-7.096061709997815,mastiffs
37.82,-15.37816984786338,mastiffs
38.824,21.33924266165776,mastiffs
39.827,11.724153206181933,mastiffs
40.831,26.254125215724716,mastiffs
41.834,5.224477660289253,mastiffs
42.838,6.015659603645457,mastiffs
43.841,-0.07337322368632115,mastiffs
44.845,-0.2455286285896412,mastiffs
45.848,34.1395761416633,mastiffs
46.851,-14.078535775070204,mastiffs
47.855,17.887737127795308,mastiffs
48.858,-26.142324778597654,mastiffs
49.862,0.10707422320411997,mastiffs
50.865,-33.4081021976567,mastiffs
51.869,21.044215714748432,mastiffs
52.872,35.87933151220921,mastiffs
53.876,11.786673282799525,mastiffs
54.879,0.08767379225421834,mastiffs
55.883,11.822809616497649,mastiffs
56.886,7.322902697576724,mastiffs
57.89,-9.007827389403367,mastiffs
58.893,-23.15891537335407,mastiffs
59.896,-10.582176119405299,mastiffs
60.9,-6.001219157886306,mastiffs
61.903,-17.17584601465794,mastiffs
62.907,22.413748295109155,mastiffs
63.91,-1.6677912921918692,mastiffs
64.914,47.94422674999761,mastiffs
65.917,-5.473246207407152,mastiffs
66.921,-7.762403717737881,mastiffs
67.924,-9.73309390339183,mastiffs
68.928,27.813049704620923,mastiffs
69.931,-1.3005100800917075,mastiffs
70.934,-26.046353379317303,mastiffs
71.938,10.86669826076369,mastiffs
72.941,5.39997744686224,mastiffs
73.945,9.707686508397401,mastiffs
74.948,-7.957393931644507,mastiffs
75.952,8.892105670352304,mastiffs
76.955,-5.606901908407419,mastiffs
77.959,5.148312194166774,mastiffs
78.962,31.835752331936725,mastiffs
79.966,1.3926814718558855,mastiffs
80.969,-0.14733752016353985,mastiffs
81.973,2.0423350847676542,mastiffs
82.976,-4.6989371703445535,mastiffs
83.979,-9.50727603934283,mastiffs
84.983,3.811576081775743,mastiffs
85.986,14.603358920139076,mastiffs
86.99,15.64238393314946,mastiffs
87.993,5.662003009092028,mastiffs
88.997,16.07937514168464,mastiffs
