value,label
220.31,dissection
158.42,dissection
169.11,dissection
174.52,dissection
129.19,dissection
184.06,dissection
172.45,dissection
174.02,dissection
161.88,dissection
180.87,dissection
135.37,dissection
156.54,dissection
168.68,dissection
151.3,dissection
151.91000000000003,dissection
142.28,dissection
147.32,dissection
188.42,dissection
193.08,dissection
162.45,dissection
200.74,dissection
197.65,dissection
191.6,dissection
186.53,dissection
155.28,dissection
152.46,dissection
176.66,dissection
189.06,dissection
132.69,dissection
205.95,dissection
161.07,dissection
163.72,dissection
165.63000000000002,dissection
171.56,dissection
200.88,dissection
190.16,dissection
184.76,dissection
216.10999999999999,dissection
210.63,dissection
192.87,dissection
193.88,dissection
177.97,dissection
208.45,dissection
201.2,dissection
161.19,dissection
168.49,dissection
161.18,dissection
185.37,dissection
162.21,dissection
226.62,dissection
178.59,dissection
178.41,dissection
191.91,dissection
180.20000000000002,dissection
180.92,dissection
173.39999999999998,dissection
188.38,dissection
166.8,dissection
177.01,dissection
167.74,dissection
176.94,dissection
150.21999999999997,dissection
185.1,dissection
196.78,dissection
200.42,dissection
160.58,dissection
171.75,dissection
174.56,dissection
192.53,dissection
170.3,dissection
200.35,dissection
150.29000000000002,dissection
159.75,dissection
216.72,dissection
169.98999999999998,dissection
168.12,dissection
180.05,dissection
193.69,dissection
195.53,dissection
184.46,dissection
175.14,dissection
214.56,dissection
149.91,dissection
190.03,dissection
175.28,dissection
148.42,dissection
204.45,dissection
140.01,dissection
134.74,dissection
190.1,dissection
210.74,dissection
215.37,dissection
136.72,dissection
180.37,dissection
188.45,dissection
135.85,dissection
181.69,dissection
154.18,dissection
196.59,dissection
193.75,dissection
160.14000000000001,dissection
207.73,dissection
186.53,dissection
165.21,dissection
166.56,dissection
216.85,dissection
151.23999999999998,dissection
142.54,dissection
166.6,dissection
166.72,dissection
180.20999999999998,dissection
201.44,dissection
182.54,dissection
194.84,dissection
182.99,dissection
182.29999999999998,dissection
164.77,dissection
191.64000000000001,dissection
172.81,dissection
142.79,dissection
188.13,dissection
157.87,dissection
162.42,dissection
196.8,dissection
166.54000000000002,dissection
181.72,dissection
176.82000000000002,dissection
196.86,dissection
206.41,dissection
184.85000000000002,dissection
146.99,dissection
187.55,dissection
164.63,dissection
144.94,dissection
136.61999999999998,dissection
160.42000000000002,dissection
170.42000000000002,dissection
170.31,dissection
170.2,dissection
187.73,dissection
189.29000000000002,dissection
190.29,dissection
59.74,cytopenias
57.07,cytopenias
62.4,cytopenias
55.900000000000006,cytopenias
52.88999999999999,cytopenias
57.580000000000005,cytopenias
57.87,cytopenias
54.47,cytopenias
55.5,cytopenias
52.33,cytopenias
54.73,cytopenias
59.339999999999996,cytopenias
55.1,cytopenias
60.11,cytopenias
57.400000000000006,cytopenias
55.17,cytopenias
53.589999999999996,cytopenias
57.18,cytopenias
61.459999999999994,cytopenias
61.06,cytopenias
56.4,cytopenias
56.3,cytopenias
52.6,cytopenias
57.07,cytopenias
52.92,cytopenias
53.35,cytopenias
62.2,cytopenias
58.04,cytopenias
53.17,cytopenias
59.0,cytopenias
52.62,cytopenias
52.89,cytopenias
56.27,cytopenias
54.56,cytopenias
56.980000000000004,cytopenias
57.64,cytopenias
55.37,cytopenias
65.03999999999999,cytopenias
53.22,cytopenias
62.08,cytopenias
58.78,cytopenias
56.099999999999994,cytopenias
55.379999999999995,cytopenias
57.9,cytopenias
54.57,cytopenias
53.879999999999995,cytopenias
57.95,cytopenias
54.169999999999995,cytopenias
57.94,cytopenias
60.92,cytopenias
52.93,cytopenias
57.309999999999995,cytopenias
60.57,cytopenias
60.9,cytopenias
53.25,cytopenias
61.06,cytopenias
56.64,cytopenias
63.77,cytopenias
55.01,cytopenias
53.95,cytopenias
52.15,cytopenias
61.620000000000005,cytopenias
58.25,cytopenias
58.42,cytopenias
63.949999999999996,cytopenias
58.2,cytopenias
58.410000000000004,cytopenias
56.339999999999996,cytopenias
56.699999999999996,cytopenias
58.13,cytopenias
54.25,cytopenias
60.56999999999999,cytopenias
53.730000000000004,cytopenias
58.31,cytopenias
60.75,cytopenias
59.58,cytopenias
57.67,cytopenias
54.75,cytopenias
63.019999999999996,cytopenias
58.779999999999994,cytopenias
59.15,cytopenias
53.129999999999995,cytopenias
57.089999999999996,cytopenias
54.519999999999996,cytopenias
51.940000000000005,cytopenias
58.5,cytopenias
60.7,cytopenias
61.18000000000001,cytopenias
55.87,cytopenias
61.78,cytopenias
54.13,cytopenias
63.39,cytopenias
59.19,cytopenias
63.96,cytopenias
61.900000000000006,cytopenias
59.88,cytopenias
60.540000000000006,cytopenias
55.46,cytopenias
62.61,cytopenias
55.510000000000005,cytopenias
58.239999999999995,cytopenias
62.379999999999995,cytopenias
58.3,cytopenias
63.08,cytopenias
55.71,cytopenias
60.510000000000005,cytopenias
59.26,cytopenias
61.34,cytopenias
54.550000000000004,cytopenias
60.23,cytopenias
54.39,cytopenias
57.02,cytopenias
56.13,cytopenias
56.99,cytopenias
