value,label
100.34,mastiffs
87.6,mastiffs
98.77,mastiffs
84.25,mastiffs
99.88,mastiffs
107.53,mastiffs
98.47,mastiffs
82.13,mastiffs
72.32,mastiffs
83.22,mastiffs
77.28999999999999,mastiffs
92.31,mastiffs
95.18,mastiffs
99.12,mastiffs
93.52,mastiffs
105.14,mastiffs
105.4,mastiffs
98.19,mastiffs
64.08,mastiffs
74.67999999999999,mastiffs
104.56,mastiffs
80.8,mastiffs
86.91,mastiffs
77.16,mastiffs
58.22,mastiffs
93.82,mastiffs
83.7,mastiffs
74.33,mastiffs
74.74,mastiffs
100.6,mastiffs
97.11,mastiffs
107.26,mastiffs
103.00999999999999,mastiffs
71.99000000000001,mastiffs
90.77000000000001,mastiffs
103.49000000000001,mastiffs
91.47,mastiffs
217.60000000000002,azithromycin
272.19,azithromycin
209.88,azithromycin
210.89000000000001,azithromycin
259.73,azithromycin
173.24,azithromycin
188.25,azithromycin
255.68,azithromycin
168.78,azithromycin
153.31,azithromycin
193.35,azithromycin
227.84,azithromycin
223.47,azithromycin
207.54999999999998,azithromycin
202.71,azithromycin
212.60000000000002,azithromycin
265.73,azithromycin
266.03,azithromycin
257.2,azithromycin
192.60000000000002,azithromycin
240.92,azithromycin
202.23,azithromycin
244.29,azithromycin
242.98,azithromycin
175.6,azithromycin
286.82,azithromycin
268.98,azithromycin
208.57999999999998,azithromycin
228.69,azithromycin
214.48000000000002,azithromycin
212.96,azithromycin
230.47,azithromycin
223.58999999999997,azithromycin
231.62,azithromycin
167.48999999999998,azithromycin
226.16,azithromycin
295.87,azithromycin
162.68,dissection
139.94,dissection
156.42999999999998,dissection
205.68,dissection
165.20999999999998,dissection
193.64999999999998,dissection
175.88,dissection
195.34,dissection
144.85,dissection
188.33,dissection
159.73,dissection
200.91,dissection
191.03,dissection
155.68,dissection
211.95,dissection
152.0,dissection
160.35,dissection
131.12,dissection
172.61,dissection
132.28,dissection
181.72,dissection
160.96,dissection
180.41,dissection
175.28,dissection
149.29999999999998,dissection
163.35,dissection
156.19,dissection
171.3,dissection
207.39,dissection
164.53,dissection
132.42000000000002,dissection
132.97,dissection
196.57,dissection
191.93,dissection
153.57999999999998,dissection
188.34,dissection
177.7,dissection
44.809999999999995,effacement
50.58,effacement
43.34,effacement
47.300000000000004,effacement
51.72,effacement
49.0,effacement
47.53,effacement
53.88,effacement
48.56,effacement
45.459999999999994,effacement
39.85,effacement
47.16,effacement
37.7,effacement
43.24,effacement
46.57,effacement
47.160000000000004,effacement
52.269999999999996,effacement
53.800000000000004,effacement
51.79,effacement
50.44,effacement
56.33,effacement
52.54,effacement
49.47,effacement
41.44,effacement
48.169999999999995,effacement
35.66,effacement
47.76,effacement
48.89,effacement
44.46,effacement
54.75,effacement
44.57,effacement
40.190000000000005,effacement
44.17,effacement
46.769999999999996,effacement
50.5,effacement
47.89,effacement
42.85,effacement
90.29,caramelisation
91.35000000000001,caramelisation
79.01,caramelisation
86.09,caramelisation
117.49000000000001,caramelisation
78.94999999999999,caramelisation
78.67,caramelisation
81.41,caramelisation
96.58,caramelisation
89.93,caramelisation
100.39,caramelisation
98.47,caramelisation
90.36,caramelisation
96.04,caramelisation
75.83000000000001,caramelisation
85.5,caramelisation
92.49000000000001,caramelisation
80.15,caramelisation
94.34,caramelisation
98.17999999999999,caramelisation
95.41,caramelisation
69.58,caramelisation
88.37,caramelisation
95.96,caramelisation
96.05,caramelisation
92.38,caramelisation
103.08,caramelisation
95.16000000000001,caramelisation
88.3,caramelisation
108.53999999999999,caramelisation
80.59,caramelisation
89.67999999999999,caramelisation
78.71000000000001,caramelisation
83.18,caramelisation
87.71,caramelisation
78.89,caramelisation
92.28,caramelisation
12.81,streptothricin
14.14,streptothricin
10.01,streptothricin
12.02,streptothricin
12.62,streptothricin
8.79,streptothricin
12.46,streptothricin
11.100000000000001,streptothricin
11.89,streptothricin
10.760000000000002,streptothricin
11.49,streptothricin
11.82,streptothricin
12.680000000000001,streptothricin
11.31,streptothricin
7.72,streptothricin
10.01,streptothricin
11.87,streptothricin
11.709999999999999,streptothricin
12.35,streptothricin
9.66,streptothricin
12.97,streptothricin
10.1,streptothricin
13.36,streptothricin
9.45,streptothricin
11.860000000000001,streptothricin
10.16,streptothricin
10.99,streptothricin
11.99,streptothricin
11.680000000000001,streptothricin
11.51,streptothricin
8.69,streptothricin
11.77,streptothricin
10.46,streptothricin
13.34,streptothricin
8.41,streptothricin
11.1,streptothricin
11.72,streptothricin
