x,y,label
6.498,116.207,lungers
3.562,78.406,lungers
6.593,57.024,lungers
-2.707,-23.908,lungers
-5.399,-59.763,lungers
3.814,53.339,lungers
-7.435,-139.992,lungers
1.602,-34.682,lungers
0.252,5.207,lungers
0.851,48.041,lungers
-3.36,0.477,lungers
0.32,33.019,lungers
1.924,73.709,lungers
-4.098,-50.222,lungers
0.57,75.447,lungers
10.905,75.617,lungers
0.843,-5.877,lungers
1.543,-16.905,lungers
3.691,23.091,lungers
-1.896,-15.556,lungers
0.949,44.363,lungers
-12.766,-101.786,lungers
0.001,54.414,lungers
-8.132,-73.999,lungers
8.0,135.426,lungers
0.071,6.937,lungers
-2.634,41.406,lungers
-1.611,5.458,lungers
-0.568,-54.778,lungers
-9.204,-5.993,lungers
2.139,35.623,lungers
1.395,-16.384,lungers
1.544,44.456,lungers
-3.907,58.871,lungers
4.712,76.906,lungers
-8.459,-104.221,lungers
-3.038,-37.576,lungers
0.047,-3.401,lungers
0.873,-32.28,lungers
-0.697,-59.512,lungers
-3.785,15.01,lungers
-0.432,-81.843,lungers
2.119,24.151,lungers
1.17,24.554,lungers
0.995,26.714,lungers
-1.535,-19.576,lungers
-0.104,10.943,lungers
0.415,-1.093,lungers
5.574,71.129,lungers
3.303,55.051,lungers
-11.362,-111.746,lungers
0.566,61.432,lungers
0.098,16.635,lungers
0.597,38.724,lungers
3.225,73.915,lungers
4.111,69.133,lungers
2.421,56.305,lungers
8.956,84.784,lungers
-1.081,15.758,lungers
1.561,8.923,lungers
-0.125,25.766,lungers
-4.11,-49.981,lungers
2.363,-19.731,lungers
-1.238,36.776,lungers
0.756,-17.871,lungers
13.491,96.657,lungers
0.015,-50.5,lungers
4.099,21.198,lungers
-0.395,40.114,lungers
-5.088,-67.755,lungers
14.433,238.364,lungers
-0.133,17.099,lungers
2.437,62.437,lungers
10.451,113.93,lungers
-3.394,-45.558,lungers
5.375,36.272,lungers
0.164,27.457,lungers
-1.786,-38.677,lungers
-4.865,5.1,lungers
-0.168,32.463,lungers
6.244,84.653,lungers
1.315,5.086,lungers
1.692,64.891,lungers
-6.746,-32.89,lungers
-0.992,52.313,lungers
-1.549,82.994,lungers
-6.309,-18.629,lungers
1.369,34.539,lungers
3.492,21.585,lungers
-0.81,-3.82,lungers
3.096,24.462,lungers
-12.29,-154.358,lungers
7.344,148.117,lungers
-4.211,-73.172,lungers
-5.038,-125.056,lungers
6.834,89.21,lungers
-3.955,-19.928,lungers
9.867,96.508,lungers
4.827,50.611,lungers
9.99,130.096,lungers
10.683,78.127,lungers
9.46,77.759,lungers
24.917,277.014,lungers
-0.865,10.787,lungers
5.211,11.822,lungers
-0.155,-8.265,lungers
0.945,19.044,lungers
-0.438,-56.615,lungers
-2.008,-7.315,lungers
0.024,26.053,lungers
-1.919,-37.263,lungers
-8.721,-137.835,lungers
-6.416,-3.91,lungers
10.992,122.436,lungers
3.29,61.888,lungers
-0.507,-59.796,lungers
-2.538,-26.57,lungers
16.217,214.173,lungers
-0.213,12.802,lungers
0.269,-86.737,lungers
3.692,24.762,lungers
20.621,258.305,lungers
0.103,-2.546,lungers
-0.142,74.718,lungers
-4.206,-104.626,lungers
-3.982,-43.11,lungers
-1.89,-56.533,lungers
-4.729,-55.639,lungers
-0.264,-34.917,lungers
-0.692,21.578,lungers
1.08,-66.687,lungers
-0.073,-2.74,lungers
1.71,-64.28,lungers
4.579,72.278,lungers
-5.97,-7.526,lungers
-1.196,-32.645,lungers
-1.904,35.899,lungers
