value,label
42.8,augment
69.21000000000001,augment
51.69,augment
56.6,augment
63.59,augment
51.83,augment
64.78999999999999,augment
54.75,augment
53.010000000000005,augment
57.88,augment
52.06,augment
58.269999999999996,augment
58.309999999999995,augment
54.76,augment
57.510000000000005,augment
52.6,augment
41.080000000000005,augment
51.68000000000001,augment
55.78,augment
49.730000000000004,augment
47.63,augment
50.32,augment
51.03,augment
50.0,augment
58.72,augment
45.93,augment
43.71,augment
51.77,augment
53.54,augment
57.54,augment
63.1,augment
53.16,augment
61.66,augment
59.46,augment
52.19,augment
45.029999999999994,augment
46.51,augment
61.739999999999995,augment
57.78,augment
49.25,augment
46.88999999999999,augment
49.62,augment
47.839999999999996,augment
59.82,augment
62.86,augment
60.67,augment
43.88,augment
64.95,augment
53.99,augment
59.38,augment
52.52,augment
56.029999999999994,augment
51.64,augment
49.2,augment
56.56,augment
47.38,augment
46.449999999999996,augment
58.63,augment
56.08,augment
53.76,augment
56.300000000000004,augment
45.92,augment
50.56,augment
57.47,augment
58.96,augment
41.92,augment
51.18,augment
48.61,augment
65.22,augment
52.66,augment
48.95,augment
61.089999999999996,augment
52.690000000000005,augment
57.03,augment
54.47,augment
40.59,augment
47.489999999999995,augment
47.99,augment
29.52,augment
55.04,augment
50.339999999999996,augment
49.769999999999996,augment
56.480000000000004,augment
61.59,augment
64.4,augment
58.64,augment
48.489999999999995,augment
56.96,augment
50.150000000000006,augment
56.43000000000001,augment
55.91,augment
46.67,augment
58.559999999999995,augment
47.71,augment
43.11,augment
50.910000000000004,augment
60.17,augment
42.54,augment
38.38999999999999,augment
45.720000000000006,augment
53.97,augment
55.78,augment
19.59,fluor-spar
21.5,fluor-spar
22.459999999999997,fluor-spar
19.26,fluor-spar
21.84,fluor-spar
18.32,fluor-spar
18.29,fluor-spar
19.330000000000002,fluor-spar
19.15,fluor-spar
21.790000000000003,fluor-spar
20.61,fluor-spar
19.25,fluor-spar
21.52,fluor-spar
21.400000000000002,fluor-spar
20.63,fluor-spar
21.419999999999998,fluor-spar
21.029999999999998,fluor-spar
20.97,fluor-spar
19.689999999999998,fluor-spar
20.88,fluor-spar
22.36,fluor-spar
18.11,fluor-spar
20.91,fluor-spar
20.869999999999997,fluor-spar
22.3,fluor-spar
20.060000000000002,fluor-spar
23.669999999999998,fluor-spar
21.380000000000003,fluor-spar
20.340000000000003,fluor-spar
22.89,fluor-spar
20.79,fluor-spar
22.159999999999997,fluor-spar
20.38,fluor-spar
21.32,fluor-spar
20.31,fluor-spar
20.41,fluor-spar
20.08,fluor-spar
20.389999999999997,fluor-spar
20.11,fluor-spar
17.930000000000003,fluor-spar
20.080000000000002,fluor-spar
20.93,fluor-spar
22.380000000000003,fluor-spar
21.599999999999998,fluor-spar
20.439999999999998,fluor-spar
22.29,fluor-spar
22.31,fluor-spar
20.270000000000003,fluor-spar
20.33,fluor-spar
19.380000000000003,fluor-spar
23.5,fluor-spar
20.59,fluor-spar
20.25,fluor-spar
21.18,fluor-spar
21.23,fluor-spar
18.18,fluor-spar
21.580000000000002,fluor-spar
21.669999999999998,fluor-spar
20.599999999999998,fluor-spar
22.919999999999998,fluor-spar
22.22,fluor-spar
22.080000000000002,fluor-spar
19.41,fluor-spar
18.6,fluor-spar
22.07,fluor-spar
23.54,fluor-spar
19.3,fluor-spar
19.92,fluor-spar
22.8,fluor-spar
22.58,fluor-spar
20.63,fluor-spar
18.770000000000003,fluor-spar
19.71,fluor-spar
20.21,fluor-spar
20.450000000000003,fluor-spar
22.15,fluor-spar
19.66,fluor-spar
21.69,fluor-spar
23.21,fluor-spar
23.0,fluor-spar
21.430000000000003,fluor-spar
20.16,fluor-spar
22.470000000000002,fluor-spar
22.07,fluor-spar
23.32,fluor-spar
19.39,fluor-spar
21.5,fluor-spar
22.990000000000002,fluor-spar
20.13,fluor-spar
22.67,fluor-spar
21.05,fluor-spar
22.360000000000003,fluor-spar
21.12,fluor-spar
21.5,fluor-spar
21.15,fluor-spar
22.479999999999997,fluor-spar
19.37,fluor-spar
19.22,fluor-spar
20.76,fluor-spar
20.73,fluor-spar
20.46,fluor-spar
19.89,fluor-spar
19.279999999999998,spies
18.64,spies
20.09,spies
18.05,spies
17.65,spies
17.97,spies
19.05,spies
16.95,spies
18.32,spies
17.43,spies
15.76,spies
18.11,spies
18.36,spies
17.18,spies
15.44,spies
18.23,spies
18.81,spies
16.380000000000003,spies
17.439999999999998,spies
16.759999999999998,spies
16.14,spies
17.59,spies
16.55,spies
18.42,spies
18.7,spies
17.16,spies
16.42,spies
16.560000000000002,spies
19.16,spies
16.54,spies
16.55,spies
17.53,spies
17.84,spies
16.27,spies
17.35,spies
18.28,spies
17.63,spies
19.44,spies
17.5,spies
15.049999999999999,spies
17.68,spies
16.71,spies
17.76,spies
18.64,spies
17.360000000000003,spies
17.37,spies
14.459999999999999,spies
18.93,spies
17.27,spies
19.85,spies
19.43,spies
19.01,spies
18.709999999999997,spies
17.28,spies
15.99,spies
16.03,spies
16.25,spies
16.72,spies
15.07,spies
17.41,spies
19.29,spies
18.119999999999997,spies
18.31,spies
18.9,spies
16.61,spies
18.26,spies
17.689999999999998,spies
19.29,spies
18.200000000000003,spies
18.83,spies
19.490000000000002,spies
16.88,spies
16.88,spies
19.4,spies
18.330000000000002,spies
20.14,spies
18.91,spies
19.49,spies
16.95,spies
19.029999999999998,spies
16.72,spies
17.09,spies
18.790000000000003,spies
16.61,spies
16.96,spies
16.67,spies
16.36,spies
17.77,spies
17.93,spies
19.7,spies
16.65,spies
17.94,spies
16.95,spies
18.990000000000002,spies
18.86,spies
18.88,spies
17.369999999999997,spies
16.509999999999998,spies
18.01,spies
17.509999999999998,spies
16.759999999999998,spies
17.540000000000003,spies
227.77,filibusters
234.56,filibusters
233.73000000000002,filibusters
235.99,filibusters
231.24,filibusters
345.51,filibusters
183.64000000000001,filibusters
274.4,filibusters
212.29,filibusters
201.6,filibusters
241.59,filibusters
265.51,filibusters
316.23,filibusters
308.21000000000004,filibusters
196.71,filibusters
270.23,filibusters
228.17000000000002,filibusters
211.19,filibusters
226.64000000000001,filibusters
262.25,filibusters
267.90000000000003,filibusters
277.63,filibusters
235.51999999999998,filibusters
236.48,filibusters
221.9,filibusters
263.12,filibusters
176.5,filibusters
238.87,filibusters
233.37,filibusters
262.17,filibusters
207.77,filibusters
201.08,filibusters
287.44,filibusters
238.03,filibusters
192.58,filibusters
215.35,filibusters
214.26,filibusters
288.75,filibusters
276.95,filibusters
219.77,filibusters
297.71,filibusters
233.6,filibusters
234.55,filibusters
252.76,filibusters
259.98,filibusters
149.83,filibusters
280.08,filibusters
260.79,filibusters
276.83000000000004,filibusters
213.65,filibusters
237.35000000000002,filibusters
250.46,filibusters
295.37,filibusters
254.01999999999998,filibusters
212.54000000000002,filibusters
225.55,filibusters
215.36999999999998,filibusters
235.10999999999999,filibusters
257.57,filibusters
234.70999999999998,filibusters
213.79,filibusters
285.25,filibusters
188.38,filibusters
279.28000000000003,filibusters
265.2,filibusters
233.81,filibusters
180.43,filibusters
205.3,filibusters
226.5,filibusters
255.72,filibusters
202.04,filibusters
267.54,filibusters
172.63000000000002,filibusters
157.04000000000002,filibusters
266.89,filibusters
232.23000000000002,filibusters
272.24,filibusters
237.81,filibusters
253.19,filibusters
235.73000000000002,filibusters
280.2,filibusters
230.38,filibusters
251.16,filibusters
240.01999999999998,filibusters
204.95,filibusters
223.26000000000002,filibusters
215.8,filibusters
227.12,filibusters
258.49,filibusters
253.07,filibusters
251.99,filibusters
232.85999999999999,filibusters
200.20999999999998,filibusters
279.87,filibusters
220.78,filibusters
223.45,filibusters
250.34,filibusters
262.90999999999997,filibusters
302.88,filibusters
243.04999999999998,filibusters
256.12,filibusters
290.55,filibusters
28.119999999999997,dissection
29.82,dissection
23.51,dissection
34.510000000000005,dissection
31.299999999999997,dissection
30.830000000000002,dissection
26.7,dissection
29.58,dissection
29.91,dissection
31.65,dissection
21.77,dissection
26.09,dissection
30.369999999999997,dissection
34.55,dissection
26.15,dissection
29.349999999999998,dissection
21.61,dissection
31.86,dissection
32.18,dissection
36.43,dissection
34.13,dissection
33.97,dissection
28.39,dissection
35.96,dissection
32.19,dissection
34.410000000000004,dissection
27.810000000000002,dissection
22.380000000000003,dissection
30.759999999999998,dissection
31.18,dissection
17.73,dissection
38.14,dissection
34.94,dissection
31.12,dissection
32.42,dissection
22.88,dissection
29.740000000000002,dissection
29.17,dissection
27.709999999999997,dissection
31.5,dissection
30.5,dissection
31.44,dissection
31.790000000000003,dissection
30.4,dissection
27.139999999999997,dissection
35.82,dissection
35.1,dissection
36.43,dissection
25.560000000000002,dissection
28.99,dissection
23.32,dissection
32.45,dissection
28.169999999999998,dissection
26.74,dissection
23.01,dissection
34.589999999999996,dissection
38.77,dissection
35.93,dissection
31.580000000000002,dissection
23.57,dissection
34.61,dissection
28.11,dissection
28.65,dissection
30.6,dissection
36.43,dissection
28.41,dissection
29.55,dissection
27.71,dissection
29.98,dissection
29.669999999999998,dissection
25.34,dissection
26.470000000000002,dissection
30.13,dissection
42.43,dissection
28.63,dissection
26.279999999999998,dissection
33.589999999999996,dissection
30.08,dissection
35.8,dissection
24.62,dissection
28.0,dissection
33.78,dissection
24.01,dissection
31.09,dissection
29.38,dissection
33.82,dissection
32.32,dissection
30.619999999999997,dissection
30.45,dissection
32.47,dissection
27.94,dissection
30.490000000000002,dissection
33.370000000000005,dissection
26.41,dissection
28.740000000000002,dissection
31.619999999999997,dissection
31.919999999999998,dissection
33.48,dissection
28.6,dissection
22.84,dissection
32.25,dissection
20.95,dissection
34.39,limey
35.0,limey
28.139999999999997,limey
32.24,limey
30.509999999999998,limey
30.15,limey
32.1,limey
32.480000000000004,limey
27.91,limey
39.220000000000006,limey
42.510000000000005,limey
37.330000000000005,limey
38.8,limey
34.77,limey
29.82,limey
41.64,limey
35.190000000000005,limey
29.419999999999998,limey
38.02,limey
30.28,limey
36.27,limey
30.689999999999998,limey
33.57,limey
32.99,limey
38.82,limey
25.319999999999997,limey
34.93,limey
33.82,limey
28.759999999999998,limey
26.63,limey
39.92,limey
31.77,limey
38.309999999999995,limey
30.669999999999998,limey
33.47,limey
31.44,limey
31.33,limey
35.7,limey
30.099999999999998,limey
37.220000000000006,limey
29.21,limey
31.03,limey
34.04,limey
33.37,limey
25.35,limey
29.36,limey
38.49,limey
36.51,limey
31.19,limey
37.47,limey
35.980000000000004,limey
33.08,limey
40.24,limey
30.06,limey
38.400000000000006,limey
30.380000000000003,limey
32.57,limey
34.81,limey
27.53,limey
34.21,limey
33.6,limey
32.160000000000004,limey
31.22,limey
33.050000000000004,limey
32.2,limey
36.22,limey
36.27,limey
37.62,limey
31.830000000000002,limey
29.799999999999997,limey
28.64,limey
35.2,limey
31.58,limey
27.67,limey
30.46,limey
32.95,limey
27.95,limey
30.47,limey
35.78,limey
34.97,limey
36.870000000000005,limey
36.97,limey
34.33,limey
36.06,limey
34.51,limey
38.03,limey
27.68,limey
36.589999999999996,limey
33.71,limey
29.720000000000002,limey
35.370000000000005,limey
30.45,limey
34.910000000000004,limey
35.0,limey
29.71,limey
32.730000000000004,limey
32.5,limey
38.8,limey
30.169999999999998,limey
31.91,limey
33.07,limey
33.800000000000004,limey
44.98,effacement
49.709999999999994,effacement
53.870000000000005,effacement
47.9,effacement
60.050000000000004,effacement
50.68000000000001,effacement
53.0,effacement
52.620000000000005,effacement
47.41,effacement
47.66,effacement
49.190000000000005,effacement
50.089999999999996,effacement
49.34,effacement
51.93,effacement
51.839999999999996,effacement
50.66,effacement
52.48,effacement
46.17,effacement
54.26,effacement
49.76,effacement
47.190000000000005,effacement
47.13,effacement
56.05,effacement
57.459999999999994,effacement
48.06,effacement
49.15,effacement
52.46,effacement
56.26,effacement
49.47,effacement
48.61,effacement
45.800000000000004,effacement
51.11,effacement
62.410000000000004,effacement
48.2,effacement
63.300000000000004,effacement
47.510000000000005,effacement
49.83,effacement
51.76,effacement
58.05,effacement
51.75,effacement
52.77,effacement
53.12,effacement
56.81,effacement
56.04,effacement
57.44,effacement
53.2,effacement
50.04,effacement
58.08,effacement
48.800000000000004,effacement
48.1,effacement
45.2,effacement
49.89,effacement
57.55,effacement
45.49,effacement
51.93,effacement
56.97,effacement
60.58,effacement
56.42,effacement
55.16,effacement
56.34,effacement
54.949999999999996,effacement
55.7,effacement
46.55,effacement
57.39,effacement
49.89,effacement
49.74,effacement
44.61,effacement
53.379999999999995,effacement
48.77,effacement
45.809999999999995,effacement
46.03,effacement
52.9,effacement
56.330000000000005,effacement
51.93,effacement
50.38,effacement
