value,label
26.57,streptothricin
25.52,streptothricin
24.7,streptothricin
32.46,streptothricin
18.07,streptothricin
26.560000000000002,streptothricin
23.09,streptothricin
21.12,streptothricin
23.93,streptothricin
26.24,streptothricin
25.7,streptothricin
25.96,streptothricin
24.65,streptothricin
25.92,streptothricin
27.23,streptothricin
21.95,streptothricin
20.49,streptothricin
21.34,streptothricin
16.54,streptothricin
19.689999999999998,streptothricin
72.47,substitutes
72.26,substitutes
88.37,substitutes
68.92,substitutes
73.19000000000001,substitutes
80.27,substitutes
90.50999999999999,substitutes
80.28999999999999,substitutes
74.4,substitutes
75.97999999999999,substitutes
75.51,substitutes
82.92999999999999,substitutes
77.61,substitutes
84.75,substitutes
73.07,substitutes
71.51,substitutes
73.0,substitutes
70.85,substitutes
76.94,substitutes
75.72,substitutes
90.68,cytopenias
64.74,cytopenias
82.26,cytopenias
67.07000000000001,cytopenias
78.77,cytopenias
79.41,cytopenias
91.92999999999999,cytopenias
79.17999999999999,cytopenias
85.79,cytopenias
72.96000000000001,cytopenias
88.31,cytopenias
96.03,cytopenias
91.7,cytopenias
91.96,cytopenias
69.88,cytopenias
85.02,cytopenias
74.59,cytopenias
77.37,cytopenias
77.36,cytopenias
100.67,cytopenias
145.23,limey
145.1,limey
164.54999999999998,limey
140.94,limey
156.03,limey
155.03,limey
178.55,limey
161.68,limey
183.39000000000001,limey
200.58,limey
167.27,limey
142.2,limey
177.78,limey
140.01999999999998,limey
152.93,limey
187.5,limey
152.34,limey
164.12,limey
172.22,limey
161.89000000000001,limey
