value,label
144.04,fluor-spar
129.32,fluor-spar
158.44,fluor-spar
147.22,fluor-spar
183.02,fluor-spar
146.39,fluor-spar
134.08,fluor-spar
123.8,fluor-spar
125.97999999999999,fluor-spar
133.34,fluor-spar
156.51,fluor-spar
149.76,fluor-spar
128.48000000000002,fluor-spar
127.43,fluor-spar
124.93,fluor-spar
142.47000000000003,fluor-spar
112.17,fluor-spar
163.16,fluor-spar
113.79,fluor-spar
120.96,fluor-spar
107.82,fluor-spar
130.32999999999998,fluor-spar
152.04,fluor-spar
137.21,fluor-spar
118.51,fluor-spar
159.64000000000001,fluor-spar
141.45999999999998,fluor-spar
167.79,fluor-spar
134.86,fluor-spar
155.02,fluor-spar
153.55,fluor-spar
132.55,fluor-spar
124.26,fluor-spar
168.63,bull-tongue
229.70000000000002,bull-tongue
204.12,bull-tongue
249.69,bull-tongue
216.13,bull-tongue
198.6,bull-tongue
237.34,bull-tongue
187.20000000000002,bull-tongue
208.63,bull-tongue
181.11,bull-tongue
228.75,bull-tongue
249.93,bull-tongue
187.35999999999999,bull-tongue
193.48,bull-tongue
255.53,bull-tongue
201.53,bull-tongue
203.9,bull-tongue
213.32000000000002,bull-tongue
226.66,bull-tongue
238.61,bull-tongue
165.06,bull-tongue
211.45,bull-tongue
187.61,bull-tongue
186.06,bull-tongue
205.45000000000002,bull-tongue
213.71,bull-tongue
216.34,bull-tongue
182.91,bull-tongue
210.7,bull-tongue
229.74,bull-tongue
174.7,bull-tongue
233.34,bull-tongue
177.06,bull-tongue
78.83,snowlines
64.34,snowlines
59.26,snowlines
83.32000000000001,snowlines
60.290000000000006,snowlines
57.41,snowlines
52.78,snowlines
62.94,snowlines
75.75,snowlines
71.61,snowlines
66.05,snowlines
73.53999999999999,snowlines
83.02,snowlines
68.47,snowlines
71.13000000000001,snowlines
91.1,snowlines
79.87,snowlines
83.06,snowlines
69.81,snowlines
105.32,snowlines
30.96,snowlines
43.07,snowlines
46.83,snowlines
69.48,snowlines
66.95,snowlines
88.47,snowlines
37.69,snowlines
84.9,snowlines
74.77000000000001,snowlines
90.72999999999999,snowlines
84.37,snowlines
64.45,snowlines
79.50999999999999,snowlines
243.71,rhomboids
227.67000000000002,rhomboids
181.60999999999999,rhomboids
256.95,rhomboids
290.75,rhomboids
264.63,rhomboids
305.87,rhomboids
220.63000000000002,rhomboids
198.32999999999998,rhomboids
236.41,rhomboids
247.07999999999998,rhomboids
198.56,rhomboids
269.89,rhomboids
230.64000000000001,rhomboids
280.35,rhomboids
264.62,rhomboids
203.17999999999998,rhomboids
276.66,rhomboids
244.31,rhomboids
210.85999999999999,rhomboids
255.23000000000002,rhomboids
269.96000000000004,rhomboids
223.01,rhomboids
280.19,rhomboids
220.07000000000002,rhomboids
266.92999999999995,rhomboids
304.6,rhomboids
242.39,rhomboids
231.20999999999998,rhomboids
316.93,rhomboids
243.01999999999998,rhomboids
252.29,rhomboids
252.67000000000002,rhomboids
200.07,augment
186.72,augment
161.48,augment
186.97,augment
140.6,augment
219.78,augment
141.35,augment
237.67000000000002,augment
181.85,augment
186.5,augment
179.27,augment
197.26999999999998,augment
194.14,augment
177.32000000000002,augment
197.41,augment
182.01,augment
256.5,augment
226.16,augment
200.32,augment
178.29,augment
215.03,augment
148.12,augment
210.79000000000002,augment
202.53,augment
199.85,augment
183.57999999999998,augment
115.94,augment
238.06,augment
176.97,augment
171.39000000000001,augment
185.79000000000002,augment
217.28,augment
190.68,augment
202.29000000000002,dissection
167.98,dissection
199.36,dissection
200.46,dissection
210.57999999999998,dissection
175.37,dissection
214.76,dissection
179.26,dissection
170.56,dissection
210.19,dissection
185.13,dissection
162.57999999999998,dissection
197.44,dissection
161.79999999999998,dissection
176.78,dissection
208.59,dissection
185.23,dissection
189.24,dissection
169.75,dissection
178.71,dissection
169.12,dissection
185.01999999999998,dissection
196.16,dissection
198.67,dissection
184.63000000000002,dissection
175.6,dissection
186.58,dissection
187.71,dissection
216.8,dissection
184.47,dissection
202.96,dissection
177.87,dissection
197.26,dissection
