value,label
200.83,mastiffs
207.70999999999998,mastiffs
221.42000000000002,mastiffs
182.63,mastiffs
226.07999999999998,mastiffs
166.76999999999998,mastiffs
197.49,mastiffs
189.56,mastiffs
181.15,mastiffs
202.22,mastiffs
226.85999999999999,mastiffs
155.76999999999998,mastiffs
161.9,mastiffs
150.51000000000002,mastiffs
195.76,mastiffs
214.0,mastiffs
191.98,mastiffs
170.37,mastiffs
246.74,mastiffs
124.44999999999999,mastiffs
178.01,mastiffs
172.43,mastiffs
255.05,mastiffs
142.85,mastiffs
202.92,mastiffs
205.7,mastiffs
222.76,mastiffs
191.22,mastiffs
201.28,mastiffs
190.10999999999999,mastiffs
191.26,mastiffs
229.6,mastiffs
256.46,mastiffs
198.54999999999998,mastiffs
185.1,mastiffs
223.89,mastiffs
177.47,mastiffs
155.49,mastiffs
204.02,mastiffs
188.54000000000002,mastiffs
144.13,mastiffs
202.64,mastiffs
149.10000000000002,mastiffs
195.59,mastiffs
201.1,mastiffs
175.59,mastiffs
150.57,mastiffs
175.21,mastiffs
169.52,mastiffs
161.79,mastiffs
182.97,mastiffs
191.13,mastiffs
183.08,mastiffs
229.17,mastiffs
202.16,mastiffs
209.35000000000002,mastiffs
163.1,mastiffs
186.77,mastiffs
203.19,mastiffs
138.45,mastiffs
208.31,mastiffs
184.03,mastiffs
149.0,mastiffs
177.5,mastiffs
187.45999999999998,mastiffs
162.18,mastiffs
180.19,mastiffs
189.66,mastiffs
151.51,mastiffs
240.52,mastiffs
235.65,mastiffs
191.56,mastiffs
196.8,mastiffs
226.56,mastiffs
169.02,mastiffs
212.10999999999999,mastiffs
160.94,mastiffs
79.71,perennibranch
105.93,perennibranch
52.86,perennibranch
91.02,perennibranch
108.56,perennibranch
77.86,perennibranch
42.949999999999996,perennibranch
82.85,perennibranch
94.81,perennibranch
56.34,perennibranch
99.17999999999999,perennibranch
107.29,perennibranch
85.2,perennibranch
75.81,perennibranch
82.03,perennibranch
88.75,perennibranch
80.92,perennibranch
92.63000000000001,perennibranch
78.94,perennibranch
74.98,perennibranch
79.78999999999999,perennibranch
88.16,perennibranch
75.25,perennibranch
90.87,perennibranch
94.64,perennibranch
76.60000000000001,perennibranch
80.08,perennibranch
96.50999999999999,perennibranch
85.53999999999999,perennibranch
80.7,perennibranch
74.13000000000001,perennibranch
91.50999999999999,perennibranch
98.83000000000001,perennibranch
88.19,perennibranch
93.77000000000001,perennibranch
75.28,perennibranch
91.94999999999999,perennibranch
96.58,perennibranch
92.58,perennibranch
82.42999999999999,perennibranch
83.25,perennibranch
85.36,perennibranch
72.77,perennibranch
65.53,perennibranch
98.32,perennibranch
112.52000000000001,perennibranch
71.58,perennibranch
76.69,perennibranch
83.16,perennibranch
85.64,perennibranch
77.15,perennibranch
62.18,perennibranch
82.89,perennibranch
91.12,perennibranch
75.39999999999999,perennibranch
81.92999999999999,perennibranch
74.26,perennibranch
68.53999999999999,perennibranch
71.67,perennibranch
69.6,perennibranch
96.36,perennibranch
98.32,perennibranch
83.97,perennibranch
88.28,perennibranch
51.940000000000005,perennibranch
90.67999999999999,perennibranch
98.49,perennibranch
58.68,perennibranch
84.68,perennibranch
50.3,perennibranch
54.9,perennibranch
91.85000000000001,perennibranch
88.54,perennibranch
91.82,perennibranch
77.78,perennibranch
80.77,perennibranch
88.86000000000001,perennibranch
197.49,biblioclast
198.06,biblioclast
206.06,biblioclast
180.60999999999999,biblioclast
179.34,biblioclast
196.6,biblioclast
185.84,biblioclast
179.97,biblioclast
195.95999999999998,biblioclast
197.43,biblioclast
193.92000000000002,biblioclast
191.89,biblioclast
203.98999999999998,biblioclast
185.33,biblioclast
178.10999999999999,biblioclast
186.03,biblioclast
178.72,biblioclast
189.72,biblioclast
203.13,biblioclast
178.97,biblioclast
172.87,biblioclast
203.62,biblioclast
177.22,biblioclast
190.99,biblioclast
196.46,biblioclast
182.14000000000001,biblioclast
196.38,biblioclast
189.45,biblioclast
175.45,biblioclast
189.02999999999997,biblioclast
183.26,biblioclast
190.73,biblioclast
189.51999999999998,biblioclast
199.15,biblioclast
175.81,biblioclast
168.23,biblioclast
174.01999999999998,biblioclast
185.01,biblioclast
189.85,biblioclast
205.04000000000002,biblioclast
175.76,biblioclast
182.37,biblioclast
193.85,biblioclast
191.13,biblioclast
177.22000000000003,biblioclast
190.92000000000002,biblioclast
187.38000000000002,biblioclast
189.20999999999998,biblioclast
194.07,biblioclast
199.97,biblioclast
197.04999999999998,biblioclast
197.55,biblioclast
176.98,biblioclast
180.57999999999998,biblioclast
184.61,biblioclast
167.35,biblioclast
178.99,biblioclast
194.75,biblioclast
198.88,biblioclast
191.29999999999998,biblioclast
181.04000000000002,biblioclast
176.51999999999998,biblioclast
178.08,biblioclast
190.0,biblioclast
173.5,biblioclast
185.15,biblioclast
200.14999999999998,biblioclast
202.91,biblioclast
169.89999999999998,biblioclast
188.92000000000002,biblioclast
198.54000000000002,biblioclast
174.46,biblioclast
177.01999999999998,biblioclast
198.8,biblioclast
192.99,biblioclast
198.36,biblioclast
188.76,biblioclast
