x,y,label
1.068,3.364090083394833,snowlines
3.263,-7.158636483696378,snowlines
0.144,-9.972688538423135,snowlines
-5.152,14.261308814646492,snowlines
-3.782,24.646295631156462,snowlines
-5.237,-8.702795761418734,snowlines
-6.247,10.940132893091707,snowlines
-5.427,-4.164675595839612,snowlines
1.068,8.122819987614529,snowlines
4.298,16.618661429271917,snowlines
1.649,19.814915956728186,snowlines
1.136,20.33961523255526,snowlines
7.56,-24.942552506645566,snowlines
-0.848,11.822527419802054,snowlines
4.709,-3.233440810406292,snowlines
13.362,17.443426959250598,snowlines
-0.001,-7.1343740455171725,snowlines
-0.001,9.500370672454915,snowlines
3.206,-14.255420971036207,snowlines
-0.477,-7.5843964520850164,snowlines
4.656,-15.598145092429903,snowlines
-0.238,-1.018799031221885,snowlines
3.134,-10.96044537353572,snowlines
-11.058,14.054476677738595,snowlines
-0.048,-11.964493521165462,snowlines
2.207,14.298550205641012,snowlines
-6.077,-3.023586496707056,snowlines
-7.468,-5.925715522280794,snowlines
-5.688,-6.495665630983044,snowlines
-4.605,17.12669705534648,snowlines
1.794,-2.660282132982764,snowlines
2.191,-2.694538226727497,snowlines
-1.357,14.874815784315425,snowlines
-0.277,15.582090315323876,snowlines
1.326,2.4784945530621627,snowlines
-0.945,-0.5573753009498503,snowlines
3.933,7.759427363300985,snowlines
-11.976,14.424183102114633,snowlines
15.48,4.472668856720294,snowlines
0.043,-1.2896173430904583,snowlines
3.012,1.0754025656354163,snowlines
1.951,-7.323432028375029,snowlines
10.039,10.718534497575316,snowlines
-1.374,17.102551507577537,snowlines
5.625,1.118545341711576,snowlines
0.543,8.908858266838909,snowlines
-0.874,11.478956056975887,snowlines
2.374,3.0462852110262415,snowlines
-3.151,-16.96579290138247,snowlines
3.015,-9.010108322553792,snowlines
-3.456,-7.263241000791307,snowlines
-7.809,16.537566665930438,snowlines
-14.671,15.686626776064765,snowlines
-1.183,3.4619055316195286,snowlines
-9.52,-17.81960853802099,snowlines
0.206,7.932956160981168,snowlines
0.47,5.852982156993276,snowlines
-17.02,11.351214687187243,snowlines
16.961,6.86227308384353,snowlines
0.457,-14.598467237024924,snowlines
-3.86,16.719530859933908,snowlines
0.267,-5.273388165304944,snowlines
-0.882,4.747111240645987,snowlines
-2.106,-12.384826084828727,snowlines
-3.788,6.238400601360458,snowlines
-4.048,6.113922780297962,snowlines
-7.402,8.342784600905619,snowlines
2.852,7.550034664108697,snowlines
5.851,0.9983348339183764,snowlines
1.782,2.915365661976465,snowlines
8.871,-24.06452579453621,snowlines
0.129,4.7788159430234485,snowlines
13.704,4.915665748414908,snowlines
0.043,-2.1740636638812876,snowlines
3.384,2.5100033405915374,snowlines
1.068,4.987410037696193,snowlines
0.553,30.416937163433154,snowlines
-3.151,-4.072592967151419,snowlines
7.234,-5.464093108586189,snowlines
-0.579,-19.72298024042482,snowlines
-0.602,17.11933786448032,snowlines
-1.1,-6.257716846030686,snowlines
-0.037,9.229244002697278,snowlines
15.872,30.363161324462975,snowlines
-7.469,16.010359604336827,snowlines
-3.579,-12.788201523889834,snowlines
4.126,-10.981260074234228,snowlines
3.303,11.139451240913058,snowlines
-2.895,-21.358736739948743,snowlines
5.941,-3.2194841136499845,snowlines
0.777,-2.370327525622333,snowlines
0.91,9.108397172950317,snowlines
-0.209,-3.9872220163355276,snowlines
1.11,15.510351659419369,snowlines
-2.701,-4.8881226723448306,snowlines
-0.749,-17.486890802060767,snowlines
-1.27,2.4349891495798026,snowlines
-0.021,-7.299024244716599,snowlines
3.858,-21.26647329640733,snowlines
1.137,-1.044287299981658,snowlines
0.285,-19.695754454803282,snowlines
0.179,-10.631325572418042,snowlines
2.212,-5.5846612499574615,snowlines
0.134,-23.76002234344526,snowlines
7.706,24.978690481821893,snowlines
-2.785,-3.698195071475613,snowlines
-0.062,-29.25259244861458,snowlines
-13.802,2.4826424321272054,snowlines
2.353,-2.969903458523958,snowlines
3.207,-11.971215439013882,snowlines
-2.988,30.621440333279708,snowlines
0.458,-12.750747183541815,snowlines
-3.261,-42.91095753653036,snowlines
-1.89,2.6931555717397977,snowlines
-1.823,-5.222885542785491,snowlines
-0.48,7.586166343235664,snowlines
-9.36,11.965591958975201,snowlines
-1.151,16.22869072030747,snowlines
-15.728,-26.07781438909874,snowlines
-7.723,4.7414385236862175,snowlines
0.664,-24.070476217582538,snowlines
1.236,2.004486168711039,snowlines
-0.599,-6.70557146076745,snowlines
1.776,-11.17815353257739,snowlines
0.008,7.7393711993241965,snowlines
0.676,7.188338753802649,snowlines
-3.691,3.1337573435851214,snowlines
-2.174,-2.241259336962034,snowlines
1.359,-1.2243464329144622,snowlines
-0.372,-14.679377150165937,snowlines
10.848,11.598201342883069,snowlines
-0.138,-18.641346049053244,snowlines
-2.246,0.723124315246837,snowlines
-4.408,6.572218767495162,snowlines
1.41,2.771669096127276,snowlines
1.332,13.99229831007502,snowlines
9.123,-5.276996507801716,snowlines
3.847,-12.840019122521738,snowlines
-3.54,-0.8009434586607523,snowlines
0.6,-19.22130718851082,snowlines
2.959,16.123338152520574,snowlines
-4.632,2.913351600834322,snowlines
-2.49,9.545534226216072,snowlines
-11.352,-4.454674005255841,snowlines
-0.912,-9.992187233446288,snowlines
1.208,13.151839739112681,snowlines
1.519,17.967239219963055,snowlines
-5.816,-0.2775011346795111,snowlines
-0.623,-1.0955168962963286,snowlines
-0.126,-11.090277923542493,snowlines
0.925,7.881110290679081,snowlines
1.369,10.801407264326974,snowlines
-2.724,8.18765382775729,snowlines
7.051,-1.6502699720439873,snowlines
0.233,-3.9420389676125502,snowlines
0.525,8.757964124351902,snowlines
1.897,-0.6441191782374825,snowlines
3.511,9.722357527190542,snowlines
-3.506,10.75502542799354,snowlines
3.449,33.02209243142545,snowlines
5.033,-19.682351964815755,snowlines
1.52,22.779508180095117,snowlines
6.394,11.857638885702276,snowlines
8.45,16.340457317632605,snowlines
-7.035,-23.806145468514515,snowlines
-1.43,-9.996362505328479,snowlines
5.165,6.944644340038594,snowlines
0.995,9.331727652845965,snowlines
6.967,-4.210311409204254,snowlines
-1.645,-0.9881510115197925,snowlines
-0.387,-0.24128892545596337,snowlines
-3.214,5.431998652619768,snowlines
4.554,0.6619188778406473,snowlines
-3.218,2.6135296398466616,snowlines
-10.055,-6.484614201981093,snowlines
-0.741,-8.309535945449815,snowlines
2.662,8.8239570752279,snowlines
-4.889,-45.74085861091792,snowlines
-1.722,-8.211330301793215,snowlines
-1.848,8.201182379141116,snowlines
-1.545,-13.285965731828584,snowlines
1.947,-8.958777809489293,snowlines
-4.119,-13.587060716354769,snowlines
-3.062,7.430047581459881,snowlines
4.74,2.6611700464154207,snowlines
4.265,-7.18442971953743,snowlines
2.914,19.483349322193078,snowlines
3.107,3.8835200761038564,snowlines
-2.729,9.342902065482324,snowlines
1.345,17.796850112306036,snowlines
1.282,14.388933083993699,snowlines
0.026,-0.5378489911863396,snowlines
2.655,4.431311943698808,snowlines
2.76,26.49839295745584,snowlines
0.149,15.840295441379316,snowlines
0.071,4.420148676328341,snowlines
-4.361,4.324637424214075,snowlines
0.235,-13.056246955617723,snowlines
-0.394,5.525088136317388,snowlines
5.685,4.925149119467039,snowlines
14.916,-1.2082803814492724,snowlines
-2.01,9.765599403079742,snowlines
0.639,6.412029813252035,snowlines
-7.662,-10.765909549262517,snowlines
1.248,25.75554565523798,snowlines
8.289,10.34047888058482,snowlines
5.174,-4.850558595009085,snowlines
-2.612,9.917845644898375,snowlines
-2.779,-1.8593360107509342,snowlines
-0.715,-17.455202277506427,snowlines
-3.286,-38.52270797381712,snowlines
-14.129,4.37207852341681,snowlines
-1.583,16.61205305671154,snowlines
-0.476,-15.142656423038462,snowlines
-4.168,6.006173201390004,snowlines
0.123,-11.49772812639325,snowlines
5.558,-15.385023766989848,snowlines
-0.214,-1.5454120010261736,snowlines
-0.912,-10.756782082119361,snowlines
-0.043,10.989896347763162,snowlines
1.235,-19.637093042883496,snowlines
6.427,5.310950806482353,snowlines
5.705,-8.891102097454423,snowlines
-1.978,5.4572563228198145,snowlines
3.631,-13.992697264133849,snowlines
-0.871,-13.9879758233026,snowlines
9.76,-8.366858349471423,snowlines
-7.661,15.144985501693283,snowlines
-3.668,-14.574322527683062,snowlines
-11.189,-7.285975004294349,snowlines
2.594,1.0911097941399093,snowlines
-1.191,-20.884380574015374,snowlines
-1.729,4.539133507190254,snowlines
0.447,-7.9213944079983865,snowlines
-2.606,12.08177036895418,snowlines
-4.383,23.387740298935753,snowlines
