value,label
193.51,rhomboids
193.37,rhomboids
177.35999999999999,rhomboids
199.68,rhomboids
187.23999999999998,rhomboids
193.78,rhomboids
193.76000000000002,rhomboids
203.52999999999997,rhomboids
219.47000000000003,rhomboids
188.03,rhomboids
196.04,rhomboids
193.36,rhomboids
198.29000000000002,rhomboids
210.6,rhomboids
188.05999999999997,rhomboids
192.37,rhomboids
191.56,rhomboids
177.25,rhomboids
175.34,rhomboids
182.16,rhomboids
192.78,rhomboids
213.4,rhomboids
182.39000000000001,rhomboids
202.08999999999997,rhomboids
196.27,rhomboids
188.07999999999998,rhomboids
202.16,rhomboids
198.25,rhomboids
191.69,rhomboids
200.13,rhomboids
196.29999999999998,rhomboids
187.76,rhomboids
204.67,rhomboids
187.51999999999998,rhomboids
196.49,rhomboids
194.12,rhomboids
200.07999999999998,rhomboids
191.48,rhomboids
192.18,rhomboids
184.28,rhomboids
210.77,rhomboids
199.21,rhomboids
196.28,rhomboids
100.16,spies
104.61,spies
88.39,spies
103.91,spies
92.74000000000001,spies
95.89999999999999,spies
119.53,spies
98.03,spies
106.47999999999999,spies
98.02000000000001,spies
101.80000000000001,spies
93.76,spies
106.37,spies
105.04,spies
90.45,spies
88.62,spies
94.88,spies
94.64999999999999,spies
102.23,spies
93.15,spies
105.96000000000001,spies
79.83,spies
94.02,spies
93.88000000000001,spies
92.35000000000001,spies
102.82,spies
90.49,spies
89.08,spies
94.19,spies
92.71,spies
103.23,spies
95.32,spies
104.86,spies
85.14,spies
97.3,spies
87.02,spies
98.67999999999999,spies
93.89,spies
100.31,spies
109.24000000000001,spies
95.15,spies
93.74000000000001,spies
111.2,spies
90.58,cytopenias
90.28,cytopenias
88.28,cytopenias
91.31,cytopenias
79.61,cytopenias
76.10000000000001,cytopenias
76.21,cytopenias
103.21,cytopenias
106.11,cytopenias
110.66999999999999,cytopenias
86.82000000000001,cytopenias
125.16000000000001,cytopenias
110.71000000000001,cytopenias
97.92,cytopenias
112.38,cytopenias
106.92999999999999,cytopenias
100.06,cytopenias
101.56,cytopenias
98.46,cytopenias
80.28,cytopenias
88.9,cytopenias
76.34,cytopenias
100.4,cytopenias
122.87,cytopenias
114.28,cytopenias
82.13000000000001,cytopenias
104.19,cytopenias
88.02,cytopenias
118.47999999999999,cytopenias
116.78,cytopenias
112.61,cytopenias
80.42,cytopenias
108.99000000000001,cytopenias
103.56,cytopenias
93.85,cytopenias
85.64,cytopenias
73.71000000000001,cytopenias
102.83,cytopenias
99.53999999999999,cytopenias
103.32000000000001,cytopenias
99.83,cytopenias
77.33000000000001,cytopenias
92.66,cytopenias
88.83,mastiffs
73.22,mastiffs
104.62,mastiffs
105.53,mastiffs
98.44,mastiffs
80.91,mastiffs
106.66,mastiffs
107.58,mastiffs
99.72,mastiffs
96.53999999999999,mastiffs
92.82,mastiffs
105.91,mastiffs
100.83,mastiffs
86.99000000000001,mastiffs
77.12,mastiffs
101.97,mastiffs
73.98,mastiffs
69.50999999999999,mastiffs
109.32,mastiffs
77.95,mastiffs
86.89999999999999,mastiffs
91.84,mastiffs
121.13,mastiffs
97.63,mastiffs
108.63,mastiffs
122.12,mastiffs
109.36,mastiffs
106.86,mastiffs
124.64999999999999,mastiffs
118.9,mastiffs
90.09,mastiffs
101.3,mastiffs
118.67,mastiffs
100.41,mastiffs
111.52,mastiffs
101.48,mastiffs
91.32,mastiffs
105.68,mastiffs
96.87,mastiffs
108.25,mastiffs
93.81,mastiffs
109.55,mastiffs
92.25,mastiffs
