x,y,label
-16.199,1.8408365345263968,streptothricin
0.308,2.308066136873449,streptothricin
4.54,-5.213094813628916,streptothricin
6.425,-3.301211588763869,streptothricin
2.1,5.413699343875145,streptothricin
4.569,5.917294547892485,streptothricin
3.456,1.6254670400048723,streptothricin
12.304,3.3476165769785196,streptothricin
0.628,-0.4292747230390477,snowlines
-2.305,27.939587797510352,snowlines
3.743,-29.183998990434034,snowlines
0.979,-10.649152647641646,snowlines
-2.272,8.921631547058235,snowlines
-0.78,20.418438599794715,snowlines
-7.263,-31.85249994438348,snowlines
-6.608,-7.998509645039601,snowlines
11.124,-3.962071449940164,limey
6.709,3.4398791099093504,limey
0.037,-10.635313425982531,limey
-2.231,18.18515591850046,limey
0.939,15.520165275744016,limey
-7.351,-20.48987314538943,limey
-2.327,15.416450678831179,limey
9.914,77.3816987431395,limey
4.038,-79.18133822990231,augment
-1.238,-5.566964527983894,augment
-1.742,-22.160558683517124,augment
0.351,-4.150565040360478,augment
-1.161,-36.41472860335101,augment
6.243,7.090411931673636,augment
-5.33,70.40251205604271,augment
-21.564,19.831027131807204,augment
