x,y,label
-2.2,-54.275,dissection
5.045,-7.67,dissection
-0.876,13.294,dissection
9.867,-0.296,dissection
-1.188,-13.63,dissection
-6.649,13.13,dissection
-3.712,-47.373,dissection
5.089,-35.491,dissection
-0.889,42.961,dissection
-16.134,21.254,dissection
-12.239,1.608,dissection
-1.072,-12.265,dissection
0.473,-13.681,dissection
-1.178,15.091,dissection
-3.863,10.842,dissection
0.27,-9.952,dissection
-1.475,0.267,dissection
2.694,2.745,dissection
3.09,-27.947,dissection
-9.762,15.061,dissection
1.256,-15.332,dissection
0.907,-43.143,dissection
1.572,33.286,dissection
-2.111,33.262,dissection
-2.036,-57.573,dissection
-2.652,10.168,dissection
0.586,-10.8,dissection
-5.725,-24.446,dissection
-3.796,-6.993,dissection
-1.93,-22.679,dissection
-4.383,8.045,dissection
-5.257,23.753,dissection
3.069,3.573,dissection
-0.878,-9.661,dissection
-4.584,10.295,dissection
-6.154,-32.735,dissection
1.62,-22.751,dissection
-6.464,-41.728,dissection
16.346,73.636,dissection
2.735,-26.616,dissection
0.191,5.093,dissection
3.944,-5.293,dissection
3.27,-16.049,dissection
-0.142,-7.243,dissection
5.378,60.728,dissection
-1.813,-9.14,dissection
-0.899,-19.928,dissection
-0.273,63.674,dissection
3.03,-5.307,dissection
-2.097,-18.721,dissection
-0.346,46.447,dissection
-0.029,-26.234,dissection
7.277,53.582,dissection
-1.807,-5.843,dissection
-2.099,20.744,dissection
0.477,-45.753,dissection
9.845,-4.135,dissection
-3.169,50.589,dissection
-1.414,-19.13,dissection
7.827,-6.037,dissection
-4.343,-48.868,dissection
-0.807,-0.949,dissection
-7.798,-57.786,dissection
13.109,7.742,dissection
-12.668,-4.05,dissection
2.678,8.314,dissection
-14.904,-7.055,dissection
-0.817,20.728,dissection
0.724,12.99,dissection
-1.31,0.635,dissection
-1.364,4.919,dissection
-12.796,-57.226,dissection
-0.365,-33.044,dissection
-2.025,18.438,dissection
-1.781,-66.415,dissection
-8.463,-19.612,dissection
4.925,-34.874,dissection
0.188,19.139,dissection
-5.445,-17.14,dissection
6.272,-27.56,dissection
-1.014,-31.113,dissection
13.19,-12.911,dissection
4.836,-39.345,dissection
-0.304,-20.754,dissection
-4.116,57.841,dissection
9.021,-21.816,dissection
1.376,38.176,dissection
6.033,8.965,dissection
-10.235,23.992,dissection
3.428,20.405,dissection
-14.757,-2.681,dissection
-9.968,-29.528,dissection
6.466,10.581,dissection
0.9,-23.209,dissection
-1.755,-7.323,dissection
4.961,-19.645,dissection
-4.327,-38.094,dissection
4.777,-7.047,dissection
2.927,44.079,dissection
-2.184,14.078,dissection
-5.239,-1.488,dissection
-0.09,15.374,dissection
-0.575,43.887,dissection
-2.433,-24.184,dissection
4.221,-76.613,dissection
-0.568,-22.006,dissection
-13.204,-49.227,dissection
-0.183,19.28,dissection
-2.316,-13.985,dissection
-10.993,-50.748,dissection
0.219,10.607,dissection
-7.275,14.442,dissection
-0.02,1.374,dissection
8.228,-21.887,dissection
-5.676,45.008,dissection
0.043,37.856,dissection
7.046,33.729,dissection
4.378,-13.273,dissection
-7.898,-24.085,dissection
2.693,-18.596,dissection
-3.636,-24.193,dissection
1.336,4.887,dissection
-5.299,-60.241,dissection
15.913,9.852,dissection
1.997,-14.087,dissection
-7.341,23.33,dissection
1.548,-27.627,dissection
-4.441,36.597,dissection
-2.282,68.213,dissection
6.715,-59.816,dissection
1.373,-27.252,dissection
2.121,-23.316,dissection
-1.983,25.541,dissection
8.799,10.444,dissection
1.255,-57.759,dissection
5.733,-13.973,dissection
-2.043,19.826,dissection
1.222,-41.251,dissection
-1.755,-6.062,dissection
4.094,12.549,dissection
-9.065,44.594,dissection
-2.012,-33.726,dissection
-9.13,10.712,dissection
3.841,38.557,dissection
5.242,1.305,dissection
1.945,16.743,dissection
2.11,-50.917,dissection
-0.509,-2.907,dissection
0.321,-39.582,dissection
-1.203,23.122,dissection
22.34,41.73,dissection
5.566,-11.532,dissection
1.394,43.295,dissection
-8.682,14.629,dissection
4.507,23.406,dissection
2.525,-66.287,dissection
7.874,-18.218,dissection
9.896,36.987,dissection
-6.044,13.229,dissection
-5.478,1.3,dissection
-1.216,27.697,dissection
6.681,15.598,dissection
-8.664,-36.062,dissection
0.071,-56.257,dissection
0.71,13.88,dissection
0.974,-51.582,dissection
-0.854,-22.204,dissection
-0.606,-34.487,dissection
0.156,-14.236,dissection
7.519,9.542,dissection
-9.384,6.706,dissection
0.638,2.153,dissection
-0.192,-28.134,dissection
0.421,-46.792,dissection
-0.203,-26.764,dissection
-20.214,-24.372,dissection
3.807,-52.674,dissection
-17.2,-19.421,dissection
0.345,-14.462,dissection
0.566,-28.58,dissection
0.874,4.297,dissection
4.984,23.742,dissection
-0.549,2.089,dissection
-1.054,-12.296,dissection
-12.561,-17.854,dissection
-0.09,46.977,dissection
-8.545,-13.33,dissection
3.249,23.074,dissection
0.631,27.976,dissection
5.558,33.456,dissection
6.514,-74.179,dissection
-0.171,-28.107,dissection
0.078,-30.608,dissection
-2.528,19.642,dissection
1.277,-51.268,dissection
-7.949,-14.881,dissection
0.237,44.872,dissection
-2.65,-33.332,dissection
6.54,0.655,dissection
7.548,28.314,dissection
1.366,-22.565,dissection
-0.06,22.927,dissection
-4.659,32.599,dissection
2.927,-13.147,dissection
2.553,2.429,dissection
-2.352,-11.416,dissection
2.626,-41.558,dissection
1.285,-44.192,dissection
3.456,-33.596,dissection
0.732,-6.906,dissection
13.1,-11.164,dissection
-2.47,51.465,dissection
-2.921,-14.427,dissection
-10.799,-48.232,dissection
1.394,24.458,dissection
8.864,-2.836,dissection
0.137,-52.293,dissection
-9.032,-38.068,dissection
0.253,-43.868,dissection
2.4,-37.931,dissection
-1.036,-24.759,dissection
-0.8,-50.892,dissection
-3.606,-31.979,dissection
-4.197,-18.47,dissection
6.31,-30.39,dissection
-6.839,-75.813,dissection
5.335,5.846,dissection
3.067,-48.801,dissection
-1.926,38.186,dissection
-7.539,2.939,dissection
3.555,-29.529,dissection
5.593,26.566,dissection
4.38,12.998,dissection
3.461,35.957,dissection
0.706,-43.183,dissection
-0.03,-10.573,dissection
14.029,20.381,dissection
-2.852,62.842,dissection
-1.005,-43.409,dissection
0.508,-30.605,dissection
-2.051,-31.95,dissection
-5.574,-8.757,dissection
2.516,-19.973,dissection
-6.769,-57.085,dissection
-5.443,-9.884,dissection
1.524,0.275,dissection
-4.039,46.176,dissection
-2.412,-14.143,dissection
5.205,31.57,dissection
-0.67,-9.352,cytopenias
-2.912,11.904,cytopenias
11.742,-67.505,cytopenias
-4.211,-4.932,cytopenias
-2.218,-11.739,cytopenias
0.144,1.536,cytopenias
-11.094,63.459,cytopenias
-0.365,-4.772,cytopenias
0.83,13.302,cytopenias
3.871,-38.684,cytopenias
-4.226,7.751,cytopenias
2.313,-7.522,cytopenias
5.771,-42.399,cytopenias
0.232,-14.98,cytopenias
-0.209,6.415,cytopenias
-3.095,-1.183,cytopenias
-2.115,-4.134,cytopenias
-1.799,-5.789,cytopenias
0.476,4.042,cytopenias
1.6,-20.182,cytopenias
0.026,12.56,cytopenias
-13.126,106.999,cytopenias
-0.122,19.721,cytopenias
0.788,-14.227,cytopenias
0.891,-17.653,cytopenias
-0.59,1.571,cytopenias
-6.51,5.56,cytopenias
9.92,-65.312,cytopenias
-0.144,-4.906,cytopenias
6.65,-29.544,cytopenias
0.56,-12.183,cytopenias
-1.402,7.959,cytopenias
7.729,-54.826,cytopenias
2.563,-13.913,cytopenias
-1.565,7.952,cytopenias
3.625,-20.427,cytopenias
1.012,-35.634,cytopenias
-6.368,45.532,cytopenias
-4.213,13.264,cytopenias
-0.664,-7.343,cytopenias
-4.504,14.013,cytopenias
-2.799,39.819,cytopenias
6.607,-13.981,cytopenias
-0.062,-3.318,cytopenias
-3.371,17.53,cytopenias
-4.204,42.118,cytopenias
0.616,15.6,cytopenias
-2.707,14.283,cytopenias
-2.858,11.24,cytopenias
1.232,6.217,cytopenias
3.951,-36.597,cytopenias
3.367,-43.034,cytopenias
-7.007,19.558,cytopenias
0.139,-10.403,cytopenias
-0.76,12.512,cytopenias
12.547,-77.708,cytopenias
-3.14,41.806,cytopenias
-12.478,81.708,cytopenias
8.003,-38.636,cytopenias
-0.643,11.197,cytopenias
1.319,-6.704,cytopenias
2.912,-27.604,cytopenias
-3.568,27.52,cytopenias
-3.259,-12.177,cytopenias
-1.144,-11.967,cytopenias
3.018,-18.757,cytopenias
6.95,-78.76,cytopenias
-1.235,-0.58,cytopenias
-11.333,62.247,cytopenias
-6.915,96.943,cytopenias
0.763,-5.699,cytopenias
2.589,-45.758,cytopenias
-5.105,3.099,cytopenias
-2.457,9.955,cytopenias
-3.65,40.475,cytopenias
-1.538,-18.919,cytopenias
-22.346,129.052,cytopenias
-0.139,14.945,cytopenias
1.534,-43.772,cytopenias
-1.272,-16.976,cytopenias
-17.627,112.961,cytopenias
-9.939,77.543,cytopenias
8.558,-53.359,cytopenias
-5.248,-2.32,cytopenias
4.979,-41.527,cytopenias
-8.034,25.093,cytopenias
6.971,-48.695,cytopenias
2.209,-38.811,cytopenias
7.939,-65.748,cytopenias
0.564,0.881,cytopenias
-8.63,54.165,cytopenias
0.807,-10.065,cytopenias
1.765,-7.144,cytopenias
14.78,-128.43,cytopenias
9.493,-84.551,cytopenias
-1.457,-1.718,cytopenias
7.812,-55.148,cytopenias
1.543,-1.268,cytopenias
0.373,-29.246,cytopenias
2.581,-20.771,cytopenias
0.009,-17.164,cytopenias
-3.572,28.584,cytopenias
0.05,-13.721,cytopenias
-2.356,19.969,cytopenias
0.052,-9.189,cytopenias
-6.209,17.88,cytopenias
-1.274,-10.511,cytopenias
0.118,0.427,cytopenias
0.21,-17.127,cytopenias
-1.324,31.562,cytopenias
3.435,-5.978,cytopenias
1.805,-8.659,cytopenias
0.929,-0.64,cytopenias
-0.412,-9.093,cytopenias
-1.178,1.683,cytopenias
-1.434,22.203,cytopenias
-0.625,5.005,cytopenias
-3.878,37.859,cytopenias
2.31,-8.103,cytopenias
0.289,-4.257,cytopenias
1.126,-37.239,cytopenias
-0.808,0.261,cytopenias
-2.201,-8.088,cytopenias
0.042,0.155,cytopenias
-3.307,19.628,cytopenias
-1.516,4.74,cytopenias
3.638,-19.239,cytopenias
-0.66,-4.16,cytopenias
10.346,-80.285,cytopenias
9.924,-87.428,cytopenias
-11.445,57.113,cytopenias
0.56,-4.838,cytopenias
-2.773,6.991,cytopenias
-0.574,13.507,cytopenias
4.193,-60.571,cytopenias
-5.479,41.876,cytopenias
7.693,-52.631,cytopenias
-2.82,9.982,cytopenias
-1.535,-9.094,cytopenias
-0.23,-8.501,cytopenias
0.948,-15.78,cytopenias
-15.627,123.953,cytopenias
1.289,-21.769,cytopenias
8.057,-50.986,cytopenias
-2.471,26.724,cytopenias
3.987,-33.833,cytopenias
3.816,4.317,cytopenias
-5.873,67.083,cytopenias
-10.925,68.847,cytopenias
-2.586,-1.938,cytopenias
-0.188,4.972,cytopenias
4.963,-45.066,cytopenias
13.693,-83.524,cytopenias
-0.904,17.645,cytopenias
3.286,-22.606,cytopenias
-0.503,-12.175,cytopenias
5.952,-45.798,cytopenias
-5.605,35.449,cytopenias
6.253,-63.12,cytopenias
-1.859,10.582,cytopenias
-4.437,19.815,cytopenias
-15.988,90.406,cytopenias
2.35,-7.506,cytopenias
5.665,-40.37,cytopenias
-4.492,32.835,cytopenias
15.558,-101.305,cytopenias
0.157,0.651,cytopenias
0.277,-1.135,cytopenias
0.017,-6.585,cytopenias
4.359,-29.13,cytopenias
0.098,15.191,cytopenias
-0.978,-4.757,cytopenias
0.006,18.296,cytopenias
-0.081,-2.416,cytopenias
2.651,-28.384,cytopenias
0.039,-10.799,cytopenias
-1.141,22.817,cytopenias
-4.411,22.785,cytopenias
-1.114,5.919,cytopenias
8.435,-54.844,cytopenias
4.887,-41.225,cytopenias
-3.131,20.751,cytopenias
0.775,0.016,cytopenias
0.166,-4.507,cytopenias
4.091,-35.987,cytopenias
9.093,-70.262,cytopenias
5.32,-37.876,cytopenias
7.644,-44.484,cytopenias
-0.446,-5.216,cytopenias
0.003,-28.014,cytopenias
-5.64,32.746,cytopenias
-4.223,0.639,cytopenias
-4.079,47.083,cytopenias
-0.641,-16.011,cytopenias
11.111,-108.9,cytopenias
-2.015,-7.338,cytopenias
-0.153,8.379,cytopenias
3.968,-13.683,cytopenias
1.502,-38.15,cytopenias
6.631,-41.569,cytopenias
3.486,-24.463,cytopenias
12.271,-85.319,cytopenias
1.425,-22.514,cytopenias
1.129,6.768,cytopenias
7.033,-28.6,cytopenias
0.64,-16.728,cytopenias
-0.671,16.357,cytopenias
13.34,-85.771,cytopenias
-0.196,23.424,cytopenias
0.818,-6.263,cytopenias
7.365,-26.119,cytopenias
-4.888,12.245,cytopenias
-0.054,13.479,cytopenias
-2.261,16.349,cytopenias
0.596,-2.537,cytopenias
0.049,-27.854,cytopenias
0.447,-18.2,cytopenias
-1.941,2.275,cytopenias
-4.005,16.085,cytopenias
-0.184,-7.538,cytopenias
-0.262,15.891,cytopenias
-2.663,39.927,cytopenias
-0.312,11.158,cytopenias
-6.647,58.054,cytopenias
1.624,-18.745,cytopenias
-2.172,-10.303,cytopenias
18.039,-109.947,cytopenias
-0.028,-19.302,cytopenias
2.007,13.119,cytopenias
-0.182,22.283,cytopenias
8.577,-59.178,cytopenias
3.115,-12.816,cytopenias
5.579,-28.603,cytopenias
-1.396,-14.639,cytopenias
9.277,-60.18,cytopenias
-22.1,158.951,cytopenias
-1.256,0.189,cytopenias
-0.349,25.224,cytopenias
-0.606,12.838,cytopenias
2.589,-32.107,cytopenias
17.106,-111.232,cytopenias
-0.765,-0.646,cytopenias
-0.006,-26.174,cytopenias
5.461,-40.666,cytopenias
6.341,-50.244,cytopenias
-3.579,14.694,cytopenias
5.043,-39.725,cytopenias
1.515,-38.323,cytopenias
-12.267,59.626,cytopenias
