value,label
89.28999999999999,fluor-spar
77.53999999999999,fluor-spar
88.03,fluor-spar
79.69,fluor-spar
83.87,fluor-spar
84.3,fluor-spar
86.64999999999999,fluor-spar
76.91,fluor-spar
82.87,fluor-spar
89.05000000000001,fluor-spar
77.72999999999999,fluor-spar
76.56,fluor-spar
88.73,fluor-spar
89.27,fluor-spar
78.83,fluor-spar
73.51,fluor-spar
84.58,fluor-spar
77.10000000000001,fluor-spar
75.97,fluor-spar
83.73,fluor-spar
78.16,fluor-spar
75.63000000000001,fluor-spar
84.97,fluor-spar
76.36,fluor-spar
82.58000000000001,fluor-spar
80.98,fluor-spar
88.60000000000001,fluor-spar
78.76,fluor-spar
78.98,fluor-spar
100.53999999999999,biblioclast
95.44,biblioclast
91.8,biblioclast
96.58000000000001,biblioclast
114.14,biblioclast
110.07,biblioclast
129.01,biblioclast
93.82000000000001,biblioclast
96.4,biblioclast
100.14,biblioclast
107.71,biblioclast
104.44,biblioclast
110.72,biblioclast
107.38,biblioclast
93.42,biblioclast
102.32,biblioclast
111.86000000000001,biblioclast
87.02,biblioclast
112.95,biblioclast
119.02,biblioclast
89.12,biblioclast
101.86,biblioclast
107.07,biblioclast
105.33,biblioclast
101.98,biblioclast
120.03999999999999,biblioclast
117.37,biblioclast
107.30000000000001,biblioclast
115.63,biblioclast
117.99,bull-tongue
76.78,bull-tongue
72.78,bull-tongue
108.55999999999999,bull-tongue
82.89000000000001,bull-tongue
90.58,bull-tongue
132.07,bull-tongue
99.75,bull-tongue
101.59,bull-tongue
87.94,bull-tongue
65.26,bull-tongue
81.00999999999999,bull-tongue
80.27,bull-tongue
76.76,bull-tongue
92.32,bull-tongue
97.57000000000001,bull-tongue
84.32000000000001,bull-tongue
93.54,bull-tongue
72.52,bull-tongue
53.12,bull-tongue
83.29,bull-tongue
99.07,bull-tongue
87.41,bull-tongue
77.7,bull-tongue
62.54,bull-tongue
79.91,bull-tongue
76.01,bull-tongue
79.61999999999999,bull-tongue
81.38000000000001,bull-tongue
