x,y,label
-138.613,865.874,snowlines
-137.608,843.117,snowlines
-136.603,805.599,snowlines
-135.598,783.952,snowlines
-134.593,822.329,snowlines
-133.588,875.916,snowlines
-132.583,823.098,snowlines
-131.578,779.039,snowlines
-130.573,807.633,snowlines
-129.568,837.767,snowlines
-128.563,797.347,snowlines
-127.558,799.648,snowlines
-126.553,750.415,snowlines
-125.548,791.253,snowlines
-124.543,747.799,snowlines
-123.538,707.556,snowlines
-122.533,782.567,snowlines
-121.528,791.575,snowlines
-120.523,803.892,snowlines
-119.518,753.143,snowlines
-118.513,731.627,snowlines
-117.508,635.209,snowlines
-116.503,685.512,snowlines
-115.498,722.155,snowlines
-114.493,727.5,snowlines
-113.488,690.461,snowlines
-112.483,741.304,snowlines
-111.479,661.108,snowlines
-110.474,773.338,snowlines
-109.469,734.789,snowlines
-108.464,672.774,snowlines
-107.459,702.756,snowlines
-106.454,627.7,snowlines
-105.449,640.551,snowlines
-104.444,603.188,snowlines
-103.439,598.551,snowlines
-102.434,610.338,snowlines
-101.429,611.605,snowlines
-100.424,594.358,snowlines
-99.419,558.26,snowlines
-98.414,610.538,snowlines
-97.409,616.591,snowlines
-96.404,513.434,snowlines
-95.399,536.988,snowlines
-94.394,577.54,snowlines
-93.389,551.619,snowlines
-92.384,540.747,snowlines
-91.379,554.099,snowlines
-90.374,570.22,snowlines
-89.369,576.881,snowlines
-88.364,530.141,snowlines
-87.359,535.279,snowlines
-86.354,527.216,snowlines
-85.349,451.5,snowlines
-84.344,539.465,snowlines
-83.339,549.159,snowlines
-82.334,475.476,snowlines
-81.329,514.695,snowlines
-80.324,479.232,snowlines
-79.319,512.881,snowlines
-78.314,554.036,snowlines
-77.309,528.913,snowlines
-76.304,399.277,snowlines
-75.299,440.626,snowlines
-74.294,468.878,snowlines
-73.289,433.314,snowlines
-72.284,477.226,snowlines
-71.279,444.059,snowlines
-70.274,430.216,snowlines
-69.269,398.405,snowlines
-68.264,413.01,snowlines
-67.259,419.869,snowlines
-66.254,408.101,snowlines
-65.249,434.432,snowlines
-64.244,382.577,snowlines
-63.239,410.777,snowlines
-62.234,385.589,snowlines
-61.229,318.551,snowlines
-60.224,332.529,snowlines
-59.219,330.383,snowlines
-58.214,342.649,snowlines
-57.209,383.23,snowlines
-56.204,344.883,snowlines
-55.199,347.076,snowlines
-54.194,371.031,snowlines
-53.189,256.845,snowlines
-52.184,329.715,snowlines
-51.179,368.172,snowlines
-50.174,292.499,snowlines
-49.169,294.716,snowlines
-48.164,234.265,snowlines
-47.159,269.093,snowlines
-46.154,236.59,snowlines
-45.149,261.44,snowlines
-44.144,292.954,snowlines
-43.139,239.978,snowlines
-42.134,293.799,snowlines
-41.129,224.765,snowlines
-40.124,227.658,snowlines
-39.119,217.809,snowlines
-38.114,235.45,snowlines
-37.109,237.943,snowlines
-36.104,191.671,snowlines
-35.099,160.741,snowlines
-34.094,211.128,snowlines
-33.089,252.775,snowlines
-32.084,188.149,snowlines
-31.079,142.671,snowlines
