x,y,label
1.279,-132.332,limey
0.314,17.367,limey
0.133,-5.365,limey
-1.021,-48.993,limey
-9.369,37.159,limey
-13.732,18.03,limey
-5.037,-13.561152953874263,cytopenias
-0.035,5.0388051037859825,cytopenias
-7.261,11.248389845160272,cytopenias
-4.639,10.720726038506697,cytopenias
0.801,4.60273862935691,cytopenias
-1.111,7.539290486362085,cytopenias
6.86,-42.981,filibusters
15.018,-112.258,filibusters
3.233,12.234,filibusters
3.049,-8.619,filibusters
-7.45,50.451,filibusters
-2.94,63.602,filibusters
-0.308,15.65546080200009,bull-tongue
2.488,-15.083754482512605,bull-tongue
1.415,-8.707900328206355,bull-tongue
2.617,15.64272059110926,bull-tongue
0.272,15.153197454927259,bull-tongue
-0.592,5.6067917719947875,bull-tongue
