value,label
30.54,effacement
37.67,effacement
33.75,effacement
35.63,effacement
29.009999999999998,effacement
40.480000000000004,effacement
32.4,effacement
36.6,effacement
40.04,effacement
33.6,effacement
34.43,effacement
39.93,effacement
29.400000000000002,effacement
36.300000000000004,effacement
37.07,effacement
35.730000000000004,effacement
34.269999999999996,effacement
39.42999999999999,effacement
27.81,effacement
28.48,effacement
36.25,effacement
32.78,effacement
40.41,effacement
27.89,effacement
39.45,effacement
36.7,effacement
32.74,effacement
32.65,effacement
23.48,effacement
39.47,effacement
25.639999999999997,effacement
35.22,effacement
38.290000000000006,effacement
38.910000000000004,effacement
211.95000000000002,mastiffs
218.91,mastiffs
152.94,mastiffs
217.2,mastiffs
152.04,mastiffs
186.8,mastiffs
201.84,mastiffs
208.36,mastiffs
154.88,mastiffs
235.71,mastiffs
214.35,mastiffs
156.32,mastiffs
225.1,mastiffs
230.15,mastiffs
212.31,mastiffs
194.01999999999998,mastiffs
246.69,mastiffs
207.82000000000002,mastiffs
180.14000000000001,mastiffs
230.76,mastiffs
256.39,mastiffs
250.32,mastiffs
180.48999999999998,mastiffs
185.34,mastiffs
226.5,mastiffs
265.66,mastiffs
232.38,mastiffs
169.68,mastiffs
193.21,mastiffs
248.23000000000002,mastiffs
172.85,mastiffs
231.67000000000002,mastiffs
188.07,mastiffs
186.35000000000002,mastiffs
220.26999999999998,spies
231.23000000000002,spies
229.85000000000002,spies
218.45000000000002,spies
232.73,spies
213.42,spies
219.11,spies
273.47,spies
214.21,spies
240.59,spies
230.07,spies
247.13,spies
223.58,spies
254.13,spies
217.77999999999997,spies
246.65,spies
210.89,spies
249.34,spies
271.71,spies
235.92,spies
241.39000000000001,spies
240.48000000000002,spies
236.74,spies
237.67000000000002,spies
222.39000000000001,spies
222.95000000000002,spies
210.16,spies
245.15,spies
242.53,spies
218.35,spies
229.95,spies
243.14,spies
221.89000000000001,spies
263.58,spies
131.46,Judaea
125.35,Judaea
120.53,Judaea
123.25,Judaea
131.23000000000002,Judaea
130.64,Judaea
115.0,Judaea
114.52000000000001,Judaea
114.23,Judaea
138.09,Judaea
123.1,Judaea
114.82,Judaea
119.23,Judaea
111.72,Judaea
116.76,Judaea
122.78999999999999,Judaea
111.82,Judaea
117.96,Judaea
116.83,Judaea
131.91,Judaea
115.95,Judaea
120.92,Judaea
116.88999999999999,Judaea
134.9,Judaea
120.8,Judaea
108.66,Judaea
126.22,Judaea
128.57,Judaea
122.02000000000001,Judaea
122.63999999999999,Judaea
135.43,Judaea
132.7,Judaea
132.88,Judaea
128.84,Judaea
211.25,bull-tongue
218.79000000000002,bull-tongue
222.60999999999999,bull-tongue
209.71,bull-tongue
218.34,bull-tongue
239.83,bull-tongue
234.8,bull-tongue
209.37,bull-tongue
214.29000000000002,bull-tongue
216.35,bull-tongue
208.29,bull-tongue
223.61999999999998,bull-tongue
231.60999999999999,bull-tongue
240.07,bull-tongue
217.22,bull-tongue
225.99,bull-tongue
232.73,bull-tongue
239.41000000000003,bull-tongue
238.91,bull-tongue
238.76,bull-tongue
206.59,bull-tongue
204.83,bull-tongue
208.82999999999998,bull-tongue
227.5,bull-tongue
225.07,bull-tongue
227.64,bull-tongue
206.22,bull-tongue
236.14999999999998,bull-tongue
239.99,bull-tongue
222.57999999999998,bull-tongue
217.73,bull-tongue
223.11,bull-tongue
204.59,bull-tongue
207.25,bull-tongue
77.22,snowlines
62.38,snowlines
74.01,snowlines
74.03999999999999,snowlines
74.77,snowlines
96.58,snowlines
65.03,snowlines
84.38,snowlines
91.8,snowlines
75.63,snowlines
68.31,snowlines
78.47,snowlines
80.24000000000001,snowlines
80.78999999999999,snowlines
67.0,snowlines
64.57000000000001,snowlines
80.28,snowlines
87.33,snowlines
82.15,snowlines
74.52000000000001,snowlines
67.9,snowlines
64.93,snowlines
80.28999999999999,snowlines
68.42,snowlines
90.27000000000001,snowlines
73.28999999999999,snowlines
93.13999999999999,snowlines
91.37,snowlines
87.39999999999999,snowlines
93.44999999999999,snowlines
78.0,snowlines
92.93,snowlines
75.43,snowlines
103.13999999999999,snowlines
57.04,cytopenias
71.95,cytopenias
67.31,cytopenias
76.99,cytopenias
72.49,cytopenias
65.32,cytopenias
90.0,cytopenias
60.61,cytopenias
74.44999999999999,cytopenias
60.77,cytopenias
71.62,cytopenias
70.55,cytopenias
69.96,cytopenias
66.99,cytopenias
60.19,cytopenias
71.75,cytopenias
65.02,cytopenias
67.07000000000001,cytopenias
69.11,cytopenias
61.94,cytopenias
79.27000000000001,cytopenias
69.14,cytopenias
70.3,cytopenias
45.05,cytopenias
74.7,cytopenias
77.78,cytopenias
85.02000000000001,cytopenias
83.16,cytopenias
65.56,cytopenias
61.8,cytopenias
71.61,cytopenias
78.3,cytopenias
56.699999999999996,cytopenias
64.48,cytopenias
