value,label
54.72,filibusters
54.970000000000006,filibusters
61.19,filibusters
56.78,filibusters
59.72,filibusters
52.39,filibusters
52.58,filibusters
56.21,filibusters
58.83,filibusters
50.88,filibusters
52.779999999999994,filibusters
56.74,filibusters
56.77,filibusters
56.05,filibusters
58.43,filibusters
54.089999999999996,filibusters
61.629999999999995,filibusters
57.85,filibusters
58.129999999999995,filibusters
54.410000000000004,filibusters
51.67,filibusters
52.62,filibusters
53.199999999999996,filibusters
55.53,filibusters
55.1,filibusters
55.86,filibusters
56.84,filibusters
58.85,filibusters
55.88,filibusters
58.28,filibusters
54.64,filibusters
51.480000000000004,filibusters
55.71,filibusters
51.88,filibusters
61.49,filibusters
58.78,filibusters
58.32,filibusters
54.12,filibusters
54.66,filibusters
52.81,filibusters
55.040000000000006,filibusters
56.53,filibusters
53.39,filibusters
53.42,filibusters
53.32,filibusters
59.6,filibusters
50.76,filibusters
56.78,filibusters
53.64,filibusters
57.690000000000005,filibusters
52.23,filibusters
55.260000000000005,filibusters
58.07000000000001,filibusters
52.78,filibusters
99.98,lungers
94.5,lungers
93.83,lungers
92.2,lungers
105.48,lungers
99.63,lungers
93.03,lungers
87.58,lungers
98.31,lungers
103.35,lungers
85.9,lungers
97.29,lungers
99.22999999999999,lungers
87.29,lungers
86.26,lungers
91.39,lungers
87.0,lungers
98.22,lungers
86.66,lungers
102.66,lungers
102.53,lungers
101.16,lungers
98.74000000000001,lungers
81.78999999999999,lungers
84.77,lungers
96.89,lungers
99.79,lungers
101.39,lungers
97.89999999999999,lungers
98.56,lungers
87.05000000000001,lungers
102.87,lungers
105.5,lungers
88.86,lungers
79.3,lungers
99.88,lungers
79.3,lungers
88.86,lungers
87.96,lungers
82.91,lungers
93.1,lungers
98.0,lungers
79.1,lungers
101.47,lungers
91.53,lungers
75.94999999999999,lungers
102.43,lungers
81.5,lungers
92.30000000000001,lungers
99.61,lungers
92.5,lungers
104.17,lungers
110.32000000000001,lungers
84.58,lungers
248.17000000000002,bull-tongue
267.98999999999995,bull-tongue
210.75,bull-tongue
227.24,bull-tongue
148.78,bull-tongue
244.41,bull-tongue
222.04,bull-tongue
256.94,bull-tongue
201.39,bull-tongue
221.79,bull-tongue
230.72,bull-tongue
182.17000000000002,bull-tongue
235.07999999999998,bull-tongue
300.53000000000003,bull-tongue
192.60999999999999,bull-tongue
124.25,bull-tongue
211.67,bull-tongue
206.12,bull-tongue
224.29,bull-tongue
242.39,bull-tongue
251.73999999999998,bull-tongue
178.59,bull-tongue
250.95999999999998,bull-tongue
187.74,bull-tongue
260.4,bull-tongue
253.95,bull-tongue
227.29000000000002,bull-tongue
222.83,bull-tongue
214.7,bull-tongue
201.56,bull-tongue
260.38,bull-tongue
190.06,bull-tongue
197.84,bull-tongue
270.88,bull-tongue
242.7,bull-tongue
267.53000000000003,bull-tongue
219.85,bull-tongue
310.15,bull-tongue
250.31,bull-tongue
218.37,bull-tongue
258.55,bull-tongue
239.18,bull-tongue
266.5,bull-tongue
180.02,bull-tongue
300.89,bull-tongue
270.08,bull-tongue
269.14,bull-tongue
159.95999999999998,bull-tongue
287.59999999999997,bull-tongue
220.31,bull-tongue
190.99,bull-tongue
211.29000000000002,bull-tongue
215.59,bull-tongue
289.71,bull-tongue
