value,label
34.11,biblioclast
46.9,biblioclast
48.11,biblioclast
39.07,biblioclast
47.03,biblioclast
45.96,biblioclast
51.36,biblioclast
49.21,biblioclast
38.160000000000004,biblioclast
50.31999999999999,biblioclast
51.849999999999994,biblioclast
53.42,biblioclast
56.31999999999999,biblioclast
49.62,biblioclast
48.16,biblioclast
46.540000000000006,biblioclast
55.64,biblioclast
55.1,biblioclast
49.51,biblioclast
43.099999999999994,biblioclast
57.55,biblioclast
46.56,biblioclast
39.19,biblioclast
60.88,biblioclast
49.08,biblioclast
46.36,biblioclast
49.96,biblioclast
44.28,biblioclast
43.260000000000005,biblioclast
46.550000000000004,biblioclast
48.75,biblioclast
52.05,biblioclast
47.17,biblioclast
49.18,biblioclast
50.72,biblioclast
49.74,biblioclast
48.199999999999996,biblioclast
46.239999999999995,biblioclast
45.57,biblioclast
55.3,biblioclast
51.43,biblioclast
52.64,biblioclast
46.18,biblioclast
42.49,biblioclast
44.46,biblioclast
50.26,biblioclast
46.86,biblioclast
46.2,biblioclast
51.379999999999995,biblioclast
54.98,biblioclast
45.36,biblioclast
46.08,biblioclast
45.75,biblioclast
51.94,biblioclast
46.26,biblioclast
53.879999999999995,biblioclast
49.67999999999999,biblioclast
51.67,biblioclast
48.379999999999995,biblioclast
52.24,biblioclast
52.53,biblioclast
53.94,biblioclast
49.51,biblioclast
327.05,cytopenias
280.65999999999997,cytopenias
277.91,cytopenias
263.76,cytopenias
208.79000000000002,cytopenias
237.31,cytopenias
242.53,cytopenias
272.62,cytopenias
248.12,cytopenias
207.59,cytopenias
292.39,cytopenias
237.20999999999998,cytopenias
232.51999999999998,cytopenias
229.26999999999998,cytopenias
283.11,cytopenias
237.76000000000002,cytopenias
207.8,cytopenias
272.99,cytopenias
236.46,cytopenias
315.05,cytopenias
318.17,cytopenias
302.49,cytopenias
224.79999999999998,cytopenias
226.99,cytopenias
275.09000000000003,cytopenias
252.45000000000002,cytopenias
277.73,cytopenias
242.01,cytopenias
183.42,cytopenias
229.18,cytopenias
249.0,cytopenias
268.52,cytopenias
213.88000000000002,cytopenias
310.59000000000003,cytopenias
325.48,cytopenias
185.84,cytopenias
190.19,cytopenias
269.2,cytopenias
230.52,cytopenias
241.46,cytopenias
265.34000000000003,cytopenias
225.87,cytopenias
283.7,cytopenias
207.70999999999998,cytopenias
302.19,cytopenias
240.78,cytopenias
311.13,cytopenias
207.86,cytopenias
261.33,cytopenias
298.85,cytopenias
262.33,cytopenias
248.53,cytopenias
258.71,cytopenias
297.28999999999996,cytopenias
167.07,cytopenias
310.73,cytopenias
273.9,cytopenias
305.77,cytopenias
165.03,cytopenias
238.98000000000002,cytopenias
304.27000000000004,cytopenias
253.98999999999998,cytopenias
200.67000000000002,cytopenias
37.42,filibusters
42.89,filibusters
38.839999999999996,filibusters
39.33,filibusters
39.919999999999995,filibusters
37.22,filibusters
37.36,filibusters
43.94,filibusters
40.22,filibusters
42.12,filibusters
41.52,filibusters
38.839999999999996,filibusters
41.35,filibusters
40.290000000000006,filibusters
41.379999999999995,filibusters
38.31,filibusters
39.83,filibusters
43.67,filibusters
40.29,filibusters
35.96,filibusters
43.24,filibusters
38.15,filibusters
43.67,filibusters
36.68,filibusters
40.26,filibusters
40.050000000000004,filibusters
40.04,filibusters
39.6,filibusters
42.2,filibusters
39.339999999999996,filibusters
42.31,filibusters
38.76,filibusters
36.97,filibusters
38.78,filibusters
43.68,filibusters
38.4,filibusters
38.419999999999995,filibusters
40.870000000000005,filibusters
43.25,filibusters
38.76,filibusters
37.78,filibusters
41.32,filibusters
42.580000000000005,filibusters
42.809999999999995,filibusters
38.11,filibusters
35.86,filibusters
41.73,filibusters
41.04,filibusters
40.730000000000004,filibusters
41.5,filibusters
39.79,filibusters
41.5,filibusters
36.9,filibusters
44.33,filibusters
42.24,filibusters
37.92,filibusters
43.97,filibusters
40.379999999999995,filibusters
39.38,filibusters
40.18000000000001,filibusters
41.68,filibusters
38.86000000000001,filibusters
42.290000000000006,filibusters
