value,label
180.96,caramelisation
163.04,caramelisation
183.91,caramelisation
158.78,caramelisation
172.38,caramelisation
158.91,caramelisation
178.0,caramelisation
169.31,caramelisation
160.35,caramelisation
184.82,caramelisation
179.93,caramelisation
168.18,caramelisation
174.16,caramelisation
166.39,caramelisation
176.78,caramelisation
183.09,caramelisation
168.1,caramelisation
160.41,caramelisation
185.52,caramelisation
156.13,caramelisation
158.66,caramelisation
171.55,caramelisation
177.12,caramelisation
156.64,caramelisation
167.49,caramelisation
156.12,caramelisation
164.88,caramelisation
163.71,caramelisation
158.5,caramelisation
160.88,caramelisation
184.41,caramelisation
160.16,caramelisation
184.96,caramelisation
180.61,caramelisation
165.64,caramelisation
161.84,caramelisation
179.24,caramelisation
158.85,caramelisation
180.86,caramelisation
165.77,caramelisation
169.2,caramelisation
167.17,caramelisation
162.55,caramelisation
168.03,caramelisation
179.98,caramelisation
164.65,caramelisation
177.18,caramelisation
171.2,caramelisation
168.05,caramelisation
168.82,caramelisation
175.45,caramelisation
176.28,caramelisation
157.19,caramelisation
165.23,caramelisation
165.41,caramelisation
156.65,caramelisation
167.38,caramelisation
166.25,caramelisation
159.56,caramelisation
176.62,caramelisation
164.44,caramelisation
161.23,caramelisation
160.45,caramelisation
163.07,caramelisation
164.92,caramelisation
163.88,caramelisation
186.74,caramelisation
184.68,caramelisation
159.86,caramelisation
182.42000000000002,caramelisation
183.7,caramelisation
171.61,caramelisation
166.97,caramelisation
173.97,caramelisation
180.85,caramelisation
156.09,caramelisation
177.81,caramelisation
182.87,caramelisation
171.97,caramelisation
180.65,caramelisation
178.76,caramelisation
167.37,caramelisation
185.8,caramelisation
159.42,caramelisation
180.9,caramelisation
180.51,caramelisation
162.95,caramelisation
165.18,caramelisation
166.33,caramelisation
183.01,caramelisation
164.67,caramelisation
175.74,caramelisation
164.08,caramelisation
182.89,caramelisation
171.84,caramelisation
180.1,caramelisation
158.14,caramelisation
165.93,caramelisation
165.04,caramelisation
185.19,caramelisation
156.94,caramelisation
163.06,caramelisation
182.57999999999998,caramelisation
163.25,caramelisation
177.12,caramelisation
178.28,caramelisation
164.27,caramelisation
187.16,caramelisation
177.36,caramelisation
180.53,caramelisation
158.1,caramelisation
162.3,caramelisation
175.15,caramelisation
179.13,caramelisation
177.4,caramelisation
180.05,caramelisation
178.31,caramelisation
171.09,caramelisation
174.69,caramelisation
182.66,caramelisation
167.5,caramelisation
173.98,caramelisation
175.1,caramelisation
176.49,caramelisation
158.13,caramelisation
169.67,caramelisation
164.78,caramelisation
187.06,caramelisation
183.56,caramelisation
184.2,caramelisation
180.16,caramelisation
176.72,caramelisation
160.15,caramelisation
159.93,caramelisation
169.24,caramelisation
159.12,caramelisation
180.23,caramelisation
170.82,caramelisation
179.21,caramelisation
170.86,caramelisation
183.94,caramelisation
169.69,caramelisation
185.17000000000002,caramelisation
165.54,caramelisation
161.64,caramelisation
175.07,caramelisation
164.51,caramelisation
174.67000000000002,caramelisation
179.27,caramelisation
270.06,azithromycin
261.62,azithromycin
242.41,azithromycin
271.08,azithromycin
258.37,azithromycin
248.27999999999997,azithromycin
267.98,azithromycin
244.07,azithromycin
255.95000000000002,azithromycin
242.56,azithromycin
256.81,azithromycin
239.43,azithromycin
