x,y,label
16.12,57.088910503675606,augment
17.124,-39.755756092089186,augment
18.129,-77.64818081427377,augment
19.133,34.26512564588364,augment
20.137,-22.144164376356777,augment
21.142,11.60046091408175,augment
22.146,58.97412205156172,augment
23.151,11.388600415204538,augment
24.155,-90.94452965599936,augment
25.159,24.233926251436763,augment
26.164,-9.996821208685507,augment
27.168,-51.67369941471543,augment
28.173,130.25009450538374,augment
29.177,32.40403391039671,augment
30.181,30.9592793593174,augment
31.186,54.151371223840194,augment
32.19,64.2335037776191,augment
33.194,100.36979983492164,augment
34.199,66.99475716437433,augment
35.203,49.93778058925003,augment
36.208,90.19241307303562,augment
37.212,4.12778849690819,augment
38.216,36.1232688073488,augment
39.221,33.44666319609961,augment
40.225,-49.10338159388063,augment
41.229,1.3999130366937003,augment
42.234,93.08834069906251,augment
43.238,-6.735231593861106,augment
44.243,28.07297900010243,augment
45.247,-80.72078100231698,augment
46.251,21.85891390671746,augment
47.256,23.351700466786156,augment
48.26,6.347986906972629,augment
49.264,24.486597829993325,augment
50.269,-26.356196163176968,augment
51.273,4.474764973651795,augment
52.278,-2.528385836358675,augment
53.282,-34.04588310992484,augment
54.286,-40.55953553749111,augment
55.291,-44.43668479714522,augment
56.295,18.050747906783215,augment
57.299,-108.90438153434594,augment
58.304,28.88325758008088,augment
59.308,4.129195090808661,augment
60.313,60.47250596458467,augment
61.317,80.26503910624442,augment
62.321,-0.7932728436275642,augment
63.326,-47.742274436575855,augment
64.33,-7.242694374044227,augment
65.335,39.652176084311435,augment
66.339,-14.5570886704269,augment
67.343,-33.065707583175545,augment
68.348,-14.419981706138962,augment
69.352,58.46895350388679,augment
70.356,-32.34855821903585,augment
71.361,-13.541569381917602,augment
72.365,-47.600042678296646,augment
73.37,80.25691758503098,augment
74.374,11.355464734492447,augment
75.378,80.97877187604843,augment
76.383,-12.714658904132728,augment
77.387,-101.00207769999395,augment
78.391,71.33703219775582,augment
79.396,27.888395554560432,augment
80.4,-27.492651154475364,augment
81.405,47.132829344257885,augment
82.409,29.588745883339097,augment
83.413,-74.43166129977753,augment
84.418,25.22554687666038,augment
85.422,-65.45385925485516,augment
86.426,-16.51291919101382,augment
87.431,52.669641659765595,augment
88.435,-94.7445619900919,augment
89.44,-69.37009350757856,augment
90.444,-38.330310266328325,augment
91.448,21.54987299531831,augment
92.453,-11.29250142167082,augment
93.457,-19.656118222388567,augment
94.461,-23.356782871944358,augment
95.466,-26.28637191589403,augment
96.47,-20.501586423068265,augment
97.475,-6.305011265046677,augment
98.479,4.220144499607002,augment
99.483,-94.04339254550473,augment
100.488,-11.58517744482765,augment
101.492,-29.003707341471916,augment
102.497,-5.244859857167606,augment
103.501,-20.753076833045068,augment
104.505,34.32950812892559,augment
105.51,-10.375100028477704,augment
106.514,21.109923917704833,augment
107.518,48.00456886451881,augment
108.523,-52.2365222159638,augment
109.527,-12.985661199709002,augment
110.532,36.20754158054926,augment
111.536,-57.18338584680138,augment
112.54,20.85935200989001,augment
113.545,-8.776580916787484,augment
114.549,95.24853244069556,augment
115.553,74.35830877019089,augment
116.558,-44.25932905516949,augment
117.562,-3.4267464510293446,augment
118.567,-44.508851470075896,augment
119.571,28.548357645760888,augment
120.575,3.7557202281623265,augment
121.58,-5.5794452850466305,augment
122.584,32.884419856975846,augment
123.588,86.19897422690443,augment
124.593,-19.882467592525238,augment
125.597,-3.005052753503632,augment
126.602,12.355287204507308,augment
127.606,27.990082428233272,augment
