value,label
76.07,biblioclast
73.55,biblioclast
78.58,biblioclast
86.03999999999999,biblioclast
65.22,biblioclast
88.33999999999999,biblioclast
78.05000000000001,biblioclast
69.69,biblioclast
86.63,biblioclast
83.77,biblioclast
74.01,biblioclast
78.09,biblioclast
76.21000000000001,biblioclast
77.53,biblioclast
113.91999999999999,biblioclast
60.75,biblioclast
83.89,biblioclast
96.76,biblioclast
80.97999999999999,biblioclast
77.29,biblioclast
75.92999999999999,biblioclast
86.42,biblioclast
89.02,biblioclast
110.72,biblioclast
92.18,biblioclast
69.39,biblioclast
84.93,biblioclast
79.02,biblioclast
102.94,biblioclast
79.22,biblioclast
89.21,biblioclast
94.22,biblioclast
68.48,biblioclast
85.99000000000001,biblioclast
85.03,biblioclast
58.0,biblioclast
48.44,biblioclast
85.66,biblioclast
77.33,biblioclast
85.19,biblioclast
97.63,biblioclast
89.75999999999999,biblioclast
79.08,biblioclast
96.44,biblioclast
80.14,biblioclast
92.39,biblioclast
75.88,biblioclast
76.11,biblioclast
77.6,biblioclast
74.47,biblioclast
84.82,biblioclast
60.34,biblioclast
66.46,biblioclast
80.72999999999999,biblioclast
85.24,biblioclast
68.44,biblioclast
78.00999999999999,biblioclast
76.72999999999999,biblioclast
83.24,biblioclast
84.47999999999999,biblioclast
71.42999999999999,biblioclast
92.67999999999999,biblioclast
82.17,biblioclast
88.11,biblioclast
82.66999999999999,biblioclast
82.97,biblioclast
87.93,biblioclast
68.69,biblioclast
81.94999999999999,biblioclast
101.9,biblioclast
73.07,biblioclast
93.95,biblioclast
89.41999999999999,biblioclast
73.24,biblioclast
84.27000000000001,biblioclast
67.16,biblioclast
82.04,biblioclast
89.48,biblioclast
85.22999999999999,biblioclast
89.17,biblioclast
74.25,biblioclast
83.5,biblioclast
97.37,biblioclast
82.62,biblioclast
94.86,biblioclast
88.09,biblioclast
77.72,biblioclast
78.37,biblioclast
72.54,biblioclast
279.6,fluor-spar
319.71,fluor-spar
219.59,fluor-spar
246.53,fluor-spar
257.25,fluor-spar
228.75,fluor-spar
272.36,fluor-spar
201.5,fluor-spar
219.91,fluor-spar
238.03,fluor-spar
276.96,fluor-spar
341.21999999999997,fluor-spar
315.15999999999997,fluor-spar
317.31,fluor-spar
356.72,fluor-spar
278.46999999999997,fluor-spar
310.41,fluor-spar
270.1,fluor-spar
283.86,fluor-spar
297.58,fluor-spar
252.08,fluor-spar
304.0,fluor-spar
214.04000000000002,fluor-spar
128.89,fluor-spar
275.15000000000003,fluor-spar
207.79999999999998,fluor-spar
244.35999999999999,fluor-spar
218.65,fluor-spar
235.43,fluor-spar
247.57,fluor-spar
279.99,fluor-spar
236.23000000000002,fluor-spar
306.35999999999996,fluor-spar
339.92999999999995,fluor-spar
282.40000000000003,fluor-spar
280.90999999999997,fluor-spar
284.49,fluor-spar
261.23,fluor-spar
263.14,fluor-spar
203.45000000000002,fluor-spar
346.71,fluor-spar
293.39,fluor-spar
205.16,fluor-spar
312.5,fluor-spar
257.26,fluor-spar
270.13,fluor-spar
293.59000000000003,fluor-spar
286.1,fluor-spar
330.91999999999996,fluor-spar
225.97,fluor-spar
321.36,fluor-spar
290.44,fluor-spar
302.37,fluor-spar
250.05,fluor-spar
305.28000000000003,fluor-spar
309.52,fluor-spar
316.31,fluor-spar
205.42000000000002,fluor-spar
243.5,fluor-spar
249.43,fluor-spar
316.21999999999997,fluor-spar
235.13,fluor-spar
243.96,fluor-spar
259.54,fluor-spar
314.59000000000003,fluor-spar
322.59,fluor-spar
305.90000000000003,fluor-spar
268.09000000000003,fluor-spar
277.67,fluor-spar
295.44,fluor-spar
319.80999999999995,fluor-spar
269.44,fluor-spar
239.03,fluor-spar
301.02000000000004,fluor-spar
279.10999999999996,fluor-spar
304.92,fluor-spar
297.21,fluor-spar
218.32,fluor-spar
298.97999999999996,fluor-spar
270.53999999999996,fluor-spar
307.32,fluor-spar
320.21999999999997,fluor-spar
256.96,fluor-spar
228.22,fluor-spar
304.56000000000006,fluor-spar
254.97,fluor-spar
277.94,fluor-spar
244.53,fluor-spar
241.83,fluor-spar
77.96000000000001,snowlines
77.05,snowlines
76.25,snowlines
78.55000000000001,snowlines
79.5,snowlines
67.73,snowlines
83.53999999999999,snowlines
74.33,snowlines
80.08,snowlines
66.58999999999999,snowlines
80.8,snowlines
76.88,snowlines
70.21,snowlines
72.71,snowlines
81.65,snowlines
72.42,snowlines
67.7,snowlines
67.77,snowlines
83.78,snowlines
76.09,snowlines
76.97,snowlines
74.5,snowlines
77.83,snowlines
71.16000000000001,snowlines
82.05,snowlines
70.81,snowlines
80.69999999999999,snowlines
76.88,snowlines
75.57,snowlines
80.75,snowlines
67.25,snowlines
75.91,snowlines
70.23,snowlines
67.34,snowlines
71.19,snowlines
63.64,snowlines
72.16000000000001,snowlines
76.00999999999999,snowlines
79.24000000000001,snowlines
70.71,snowlines
67.27,snowlines
83.62,snowlines
75.91,snowlines
66.95,snowlines
83.91999999999999,snowlines
70.07000000000001,snowlines
78.54,snowlines
70.39,snowlines
74.81,snowlines
67.96,snowlines
67.67999999999999,snowlines
69.52,snowlines
73.57,snowlines
74.08999999999999,snowlines
78.77000000000001,snowlines
75.41,snowlines
73.52000000000001,snowlines
80.56,snowlines
70.58,snowlines
75.31,snowlines
76.59,snowlines
72.47,snowlines
76.33,snowlines
77.77000000000001,snowlines
76.42,snowlines
81.46000000000001,snowlines
79.01,snowlines
71.18,snowlines
75.78,snowlines
71.9,snowlines
74.94000000000001,snowlines
70.74000000000001,snowlines
76.97,snowlines
74.53,snowlines
71.66,snowlines
69.32,snowlines
67.84,snowlines
70.65,snowlines
71.89,snowlines
68.57,snowlines
78.78,snowlines
78.07,snowlines
81.77,snowlines
78.34,snowlines
74.2,snowlines
77.38,snowlines
76.82,snowlines
77.27,snowlines
75.96000000000001,snowlines
221.83,rhomboids
191.32,rhomboids
225.63,rhomboids
217.24,rhomboids
143.74,rhomboids
196.64,rhomboids
190.39,rhomboids
214.04000000000002,rhomboids
200.63,rhomboids
