x,y,label
-60.952,-10.861,perennibranch
-59.939,-14.547,perennibranch
-58.927,-62.407,perennibranch
-57.914,84.448,perennibranch
-56.902,92.735,perennibranch
-55.89,-24.961,perennibranch
-54.877,-0.26,perennibranch
-53.865,50.56,perennibranch
-52.853,-16.373,perennibranch
-51.84,9.741,perennibranch
-50.828,3.344,perennibranch
-49.816,-6.612,perennibranch
-48.803,-2.907,perennibranch
-47.791,-22.879,perennibranch
-46.779,-11.64,perennibranch
-45.766,37.824,perennibranch
-44.754,41.775,perennibranch
-43.741,-84.869,perennibranch
-42.729,67.515,perennibranch
-41.717,10.547,perennibranch
-40.704,3.513,perennibranch
-39.692,-10.947,perennibranch
-38.68,-14.436,perennibranch
-37.667,-66.787,perennibranch
-36.655,-87.478,perennibranch
-35.643,85.475,perennibranch
-34.63,-50.825,perennibranch
-33.618,-35.637,perennibranch
-32.606,24.372,perennibranch
-31.593,58.443,perennibranch
-30.581,0.948,perennibranch
-29.568,-22.483,perennibranch
-28.556,126.063,perennibranch
-27.544,-151.157,perennibranch
-26.531,-21.023,perennibranch
-25.519,-12.727,perennibranch
-24.507,56.704,perennibranch
-23.494,13.256,perennibranch
-22.482,65.671,perennibranch
-21.47,55.4,perennibranch
-20.457,40.647,perennibranch
-19.445,-25.356,perennibranch
-18.433,-32.595,perennibranch
-17.42,89.717,perennibranch
-16.408,16.893,perennibranch
-15.395,159.794,perennibranch
-14.383,18.67,perennibranch
-13.371,-38.231,perennibranch
-12.358,32.19,perennibranch
-11.346,119.435,perennibranch
-10.334,-37.678,perennibranch
-9.321,80.432,perennibranch
-8.309,18.82,perennibranch
-7.297,44.593,perennibranch
-6.284,-20.636,perennibranch
-5.272,-37.554,perennibranch
-4.26,-30.622,perennibranch
-3.247,73.606,perennibranch
-2.235,-57.042,perennibranch
-1.222,103.999,perennibranch
-0.21,-22.034,perennibranch
0.802,27.978,perennibranch
1.815,-46.253,perennibranch
2.827,61.303,perennibranch
3.839,110.368,perennibranch
4.852,-31.977,perennibranch
5.864,-2.778,perennibranch
6.876,-43.857,perennibranch
7.889,-99.455,perennibranch
8.901,-48.124,perennibranch
9.913,6.644,perennibranch
10.926,8.924,perennibranch
11.938,-90.956,perennibranch
12.951,-86.428,perennibranch
13.963,-82.973,perennibranch
14.975,16.735,perennibranch
15.988,-68.215,perennibranch
17.0,128.701,perennibranch
-61.238,0.427,azithromycin
-60.222,12.085,azithromycin
-59.206,14.383,azithromycin
-58.19,-12.683,azithromycin
-57.174,44.533,azithromycin
-56.157,26.29,azithromycin
-55.141,14.799,azithromycin
-54.125,34.419,azithromycin
-53.109,-0.943,azithromycin
-52.093,29.429,azithromycin
-51.077,-17.031,azithromycin
-50.061,62.553,azithromycin
-49.045,43.002,azithromycin
-48.029,-14.761,azithromycin
-47.013,-21.021,azithromycin
-45.997,23.773,azithromycin
-44.981,-53.818,azithromycin
-43.965,-36.457,azithromycin
-42.948,30.675,azithromycin
-41.932,30.745,azithromycin
-40.916,16.629,azithromycin
-39.9,-8.217,azithromycin
-38.884,-10.965,azithromycin
-37.868,-2.565,azithromycin
-36.852,2.526,azithromycin
-35.836,-6.946,azithromycin
-34.82,-43.675,azithromycin
-33.804,11.98,azithromycin
-32.788,25.663,azithromycin
-31.772,13.364,azithromycin
-30.756,-1.524,azithromycin
-29.739,-8.742,azithromycin
-28.723,13.245,azithromycin
-27.707,5.469,azithromycin
-26.691,-4.948,azithromycin
-25.675,22.883,azithromycin
-24.659,37.759,azithromycin
-23.643,11.774,azithromycin
-22.627,40.35,azithromycin
-21.611,13.556,azithromycin
-20.595,-1.546,azithromycin
-19.579,-0.819,azithromycin
-18.563,2.105,azithromycin
-17.547,11.598,azithromycin
-16.53,-11.034,azithromycin
-15.514,18.171,azithromycin
-14.498,36.707,azithromycin
-13.482,1.941,azithromycin
-12.466,-14.557,azithromycin
-11.45,-38.296,azithromycin
-10.434,15.181,azithromycin
-9.418,19.917,azithromycin
-8.402,1.313,azithromycin
-7.386,3.972,azithromycin
-6.37,4.709,azithromycin
-5.354,5.611,azithromycin
-4.338,-4.784,azithromycin
-3.322,-8.815,azithromycin
-2.305,-33.652,azithromycin
-1.289,18.044,azithromycin
-0.273,-17.638,azithromycin
0.743,19.035,azithromycin
1.759,46.465,azithromycin
2.775,-10.978,azithromycin
