value,label
161.36,Judaea
233.99,Judaea
207.36,Judaea
124.88999999999999,Judaea
186.53,Judaea
184.91,Judaea
228.09,Judaea
125.11,Judaea
188.76,Judaea
225.9,Judaea
206.18,Judaea
161.10999999999999,Judaea
221.48999999999998,Judaea
228.33,Judaea
184.91,Judaea
200.16,Judaea
195.99,Judaea
211.7,Judaea
152.76,Judaea
191.20999999999998,Judaea
223.8,Judaea
226.86,Judaea
172.82000000000002,Judaea
221.04000000000002,Judaea
201.78,Judaea
122.29,Judaea
171.5,Judaea
164.98,Judaea
182.69,Judaea
179.86999999999998,Judaea
165.36,Judaea
133.81,Judaea
127.89000000000001,Judaea
194.95,Judaea
139.56,Judaea
205.04,Judaea
150.27,Judaea
159.13,Judaea
225.52,Judaea
127.67999999999999,Judaea
169.67999999999998,Judaea
198.54,Judaea
196.14,Judaea
157.34,Judaea
246.88,Judaea
217.5,Judaea
134.3,Judaea
146.36,Judaea
223.6,Judaea
218.66,Judaea
161.26,Judaea
146.16,Judaea
164.4,Judaea
212.43,Judaea
219.05,Judaea
174.25,Judaea
214.13000000000002,Judaea
206.61999999999998,Judaea
123.73,Judaea
172.73000000000002,Judaea
134.31,Judaea
166.89000000000001,Judaea
178.89,Judaea
130.23,Judaea
174.77,Judaea
201.53,Judaea
166.07,Judaea
153.12,Judaea
167.1,Judaea
167.58,Judaea
178.83,Judaea
158.45999999999998,Judaea
184.73,Judaea
203.34,Judaea
205.29000000000002,Judaea
231.81,Judaea
175.35,Judaea
181.92000000000002,Judaea
203.69,Judaea
160.24,Judaea
201.43,Judaea
153.83,Judaea
270.64,Judaea
93.7,Judaea
175.5,Judaea
140.11,Judaea
155.72,Judaea
218.55,Judaea
173.05,Judaea
125.1,Judaea
188.68,Judaea
224.27,Judaea
220.94,Judaea
176.46,Judaea
174.17000000000002,Judaea
155.73,Judaea
217.82,Judaea
172.69,Judaea
103.55,Judaea
203.82999999999998,Judaea
201.89000000000001,Judaea
201.48000000000002,Judaea
185.48,Judaea
199.82,Judaea
103.11,Judaea
187.82,Judaea
139.8,Judaea
207.98000000000002,Judaea
160.37,Judaea
244.44,Judaea
223.38000000000002,Judaea
215.68,Judaea
165.64999999999998,Judaea
135.67000000000002,Judaea
151.85,Judaea
162.17000000000002,limey
172.82,limey
156.29,limey
166.49,limey
177.93,limey
166.39000000000001,limey
157.04,limey
172.63,limey
161.15,limey
168.85000000000002,limey
177.17999999999998,limey
165.86,limey
155.37,limey
167.41,limey
166.67000000000002,limey
161.52,limey
163.86,limey
165.95,limey
154.0,limey
173.7,limey
144.14000000000001,limey
152.10999999999999,limey
183.84,limey
156.69,limey
141.28,limey
147.49,limey
159.88,limey
177.23,limey
185.22,limey
176.17000000000002,limey
168.17999999999998,limey
170.73999999999998,limey
169.99,limey
183.73000000000002,limey
145.84,limey
176.72,limey
173.8,limey
154.94,limey
180.63,limey
178.13000000000002,limey
172.89,limey
147.7,limey
160.47000000000003,limey
153.48000000000002,limey
150.21,limey
149.1,limey
160.13,limey
161.35,limey
178.07,limey
166.57,limey
181.67999999999998,limey
181.66000000000003,limey
176.13000000000002,limey
165.84,limey
150.81,limey
175.25,limey
160.97,limey
172.33,limey
156.89,limey
163.57999999999998,limey
164.88,limey
166.26000000000002,limey
185.92,limey
151.98,limey
158.33999999999997,limey
170.75,limey
168.07999999999998,limey
174.6,limey
161.01999999999998,limey
164.02999999999997,limey
168.98,limey
157.16,limey
146.98000000000002,limey
160.78,limey
172.20000000000002,limey
176.83,limey
148.04000000000002,limey
167.78,limey
157.29999999999998,limey
159.85,limey
161.48,limey
162.1,limey
161.95,limey
164.54000000000002,limey
180.73000000000002,limey
162.43,limey
167.16,limey
169.43,limey
167.19,limey
173.29000000000002,limey
149.32,limey
193.39000000000001,limey
170.5,limey
156.48,limey
167.41,limey
178.03,limey
179.0,limey
178.23000000000002,limey
180.72,limey
168.51,limey
177.99,limey
171.21,limey
165.64000000000001,limey
148.73,limey
174.65,limey
156.84,limey
173.59,limey
162.17000000000002,limey
150.25,limey
161.61,limey
160.97,limey
170.72,limey
175.19,limey
169.72,limey
160.04,limey
47.83,augment
35.010000000000005,augment
38.589999999999996,augment
38.4,augment
41.95,augment
35.85,augment
38.629999999999995,augment
33.64,augment
35.0,augment
45.760000000000005,augment
43.220000000000006,augment
34.1,augment
37.82,augment
41.14,augment
36.01,augment
43.71,augment
38.379999999999995,augment
39.309999999999995,augment
44.959999999999994,augment
42.33,augment
39.68,augment
40.88,augment
46.56999999999999,augment
41.01,augment
43.56,augment
37.8,augment
41.25,augment
42.34,augment
36.89,augment
35.78,augment
37.17,augment
42.02,augment
45.67,augment
35.48,augment
35.989999999999995,augment
33.37,augment
41.71,augment
36.17,augment
40.96,augment
40.61,augment
36.75,augment
44.46,augment
39.14,augment
41.48,augment
42.29,augment
41.13999999999999,augment
37.03,augment
41.04,augment
38.05,augment
43.41,augment
43.06999999999999,augment
35.77,augment
40.120000000000005,augment
41.79,augment
39.48,augment
43.38,augment
38.35,augment
43.82,augment
42.5,augment
45.47,augment
36.39,augment
37.629999999999995,augment
39.14,augment
44.410000000000004,augment
44.94,augment
37.96,augment
39.49,augment
41.690000000000005,augment
43.629999999999995,augment
46.05,augment
37.959999999999994,augment
40.08,augment
42.62,augment
39.5,augment
38.83,augment
39.52,augment
44.160000000000004,augment
38.43,augment
41.480000000000004,augment
37.97,augment
40.86,augment
40.44,augment
37.54,augment
36.25,augment
41.959999999999994,augment
35.9,augment
47.43,augment
48.84,augment
43.65,augment
42.980000000000004,augment
41.099999999999994,augment
42.37,augment
35.849999999999994,augment
44.3,augment
40.61,augment
44.08,augment
38.62,augment
40.68,augment
38.699999999999996,augment
38.129999999999995,augment
34.26,augment
37.08,augment
41.94,augment
40.03,augment
38.64,augment
34.529999999999994,augment
38.81,augment
38.68,augment
42.33,augment
34.22,augment
40.050000000000004,augment
38.47,augment
37.480000000000004,augment
38.269999999999996,augment
41.78,augment
28.17,effacement
28.57,effacement
25.560000000000002,effacement
27.86,effacement
27.54,effacement
27.39,effacement
28.18,effacement
25.1,effacement
27.92,effacement
27.549999999999997,effacement
26.529999999999998,effacement
27.77,effacement
30.970000000000002,effacement
29.79,effacement
27.06,effacement
28.080000000000002,effacement
23.84,effacement
23.56,effacement
26.42,effacement
26.020000000000003,effacement
26.990000000000002,effacement
25.6,effacement
25.54,effacement
25.62,effacement
24.21,effacement
25.46,effacement
28.779999999999998,effacement
27.200000000000003,effacement
25.360000000000003,effacement
26.31,effacement
26.310000000000002,effacement
27.42,effacement
27.36,effacement
23.96,effacement
28.51,effacement
27.13,effacement
27.33,effacement
29.79,effacement
25.3,effacement
28.360000000000003,effacement
27.3,effacement
27.21,effacement
28.35,effacement
27.22,effacement
29.47,effacement
28.38,effacement
25.65,effacement
27.9,effacement
26.720000000000002,effacement
28.020000000000003,effacement
30.88,effacement
30.160000000000004,effacement
28.939999999999998,effacement
27.47,effacement
27.290000000000003,effacement
26.810000000000002,effacement
29.12,effacement
26.04,effacement
27.84,effacement
27.150000000000002,effacement
26.8,effacement
28.2,effacement
28.63,effacement
25.93,effacement
30.4,effacement
24.990000000000002,effacement
26.700000000000003,effacement
27.25,effacement
28.83,effacement
28.53,effacement
30.19,effacement
25.91,effacement
25.82,effacement
30.43,effacement
29.589999999999996,effacement
25.369999999999997,effacement
27.87,effacement
28.900000000000002,effacement
24.6,effacement
27.520000000000003,effacement
29.3,effacement
29.13,effacement
26.73,effacement
27.43,effacement
28.1,effacement
27.330000000000002,effacement
28.290000000000003,effacement
26.89,effacement
29.2,effacement
30.17,effacement
24.26,effacement
23.96,effacement
26.810000000000002,effacement
30.01,effacement
26.770000000000003,effacement
26.47,effacement
27.91,effacement
25.97,effacement
29.450000000000003,effacement
28.31,effacement
23.830000000000002,effacement
26.47,effacement
26.31,effacement
28.310000000000002,effacement
27.459999999999997,effacement
26.88,effacement
28.54,effacement
26.560000000000002,effacement
29.35,effacement
28.03,effacement
28.389999999999997,effacement
29.0,effacement
32.58,effacement
28.33,effacement
25.41,effacement
176.3,substitutes
175.22,substitutes
166.07,substitutes
167.01000000000002,substitutes
167.27,substitutes
189.03,substitutes
195.89000000000001,substitutes
154.19,substitutes
187.05,substitutes
167.79999999999998,substitutes
191.36,substitutes
156.88,substitutes
178.31,substitutes
171.87,substitutes
181.14999999999998,substitutes
175.82,substitutes
190.32999999999998,substitutes
152.51999999999998,substitutes
179.51000000000002,substitutes
168.61,substitutes
184.67,substitutes
185.16,substitutes
197.04,substitutes
210.18,substitutes
190.34,substitutes
176.06,substitutes
190.93,substitutes
187.32,substitutes
186.69,substitutes
200.7,substitutes
181.56,substitutes
178.08,substitutes
181.20000000000002,substitutes
164.32000000000002,substitutes
174.42,substitutes
191.57,substitutes
181.84,substitutes
181.73000000000002,substitutes
172.64000000000001,substitutes
181.47,substitutes
197.28,substitutes
179.79,substitutes
181.37,substitutes
171.03,substitutes
197.3,substitutes
152.63,substitutes
187.84,substitutes
162.67000000000002,substitutes
184.86,substitutes
207.56,substitutes
158.64,substitutes
200.16,substitutes
169.10000000000002,substitutes
189.96,substitutes
181.43,substitutes
157.67999999999998,substitutes
186.97000000000003,substitutes
213.89,substitutes
178.76,substitutes
164.89,substitutes
194.25,substitutes
168.9,substitutes
177.38,substitutes
184.34,substitutes
187.02,substitutes
189.95,substitutes
151.02,substitutes
165.26,substitutes
177.14,substitutes
184.97,substitutes
163.78,substitutes
180.06,substitutes
172.18,substitutes
200.49,substitutes
158.47,substitutes
188.18,substitutes
170.89000000000001,substitutes
186.84,substitutes
200.54000000000002,substitutes
187.94,substitutes
204.22,substitutes
185.23999999999998,substitutes
165.49,substitutes
177.26,substitutes
185.02,substitutes
162.13,substitutes
177.47,substitutes
189.51999999999998,substitutes
192.31,substitutes
192.1,substitutes
185.98,substitutes
182.0,substitutes
174.52,substitutes
187.89999999999998,substitutes
202.38,substitutes
177.74,substitutes
186.98,substitutes
175.72,substitutes
178.73000000000002,substitutes
202.45,substitutes
198.6,substitutes
200.47,substitutes
167.29999999999998,substitutes
189.89999999999998,substitutes
187.28,substitutes
185.46,substitutes
194.56,substitutes
158.64999999999998,substitutes
190.49,substitutes
173.86,substitutes
176.12,substitutes
170.62,substitutes
190.73,substitutes
176.98999999999998,substitutes
168.52,substitutes
