x,y,label
-52.224,-941.995,snowlines
-51.22,-974.521,snowlines
-50.217,-757.174,snowlines
-49.213,-844.458,snowlines
-48.209,-804.22,snowlines
-47.205,-709.781,snowlines
-46.202,-696.011,snowlines
-45.198,-680.584,snowlines
-44.194,-703.665,snowlines
-43.19,-635.525,snowlines
-42.187,-559.341,snowlines
-41.183,-605.556,snowlines
-40.179,-563.509,snowlines
-39.175,-507.539,snowlines
-38.172,-490.996,snowlines
-37.168,-488.586,snowlines
-36.164,-525.308,snowlines
-35.16,-463.107,snowlines
-34.157,-378.526,snowlines
-33.153,-412.427,snowlines
-32.149,-383.834,snowlines
-31.146,-323.969,snowlines
-30.142,-343.927,snowlines
-29.138,-367.85,snowlines
-28.134,-328.408,snowlines
-27.131,-271.817,snowlines
-26.127,-248.246,snowlines
-25.123,-295.193,snowlines
-24.119,-236.818,snowlines
-23.116,-245.371,snowlines
-22.112,-197.356,snowlines
-21.108,-207.722,snowlines
-20.104,-150.725,snowlines
-19.101,-163.987,snowlines
-18.097,-152.34,snowlines
-17.093,-112.555,snowlines
-16.089,-133.488,snowlines
-15.086,-104.659,snowlines
-14.082,-91.736,snowlines
-13.078,-88.527,snowlines
-12.074,-28.323,snowlines
-11.071,-77.029,snowlines
-10.067,-24.358,snowlines
-9.063,-61.125,snowlines
-8.059,-44.656,snowlines
-7.056,-30.92,snowlines
-6.052,-46.288,snowlines
-5.048,28.844,snowlines
-4.044,-46.181,snowlines
-3.041,-98.59,snowlines
-2.037,-42.967,snowlines
-1.033,9.051,snowlines
-0.029,36.001,snowlines
0.974,-1.222,snowlines
1.978,13.282,snowlines
2.982,2.476,snowlines
3.986,18.038,snowlines
4.989,-1.807,snowlines
5.993,-22.255,snowlines
6.997,25.492,snowlines
8.0,-45.533,snowlines
9.004,34.189,snowlines
10.008,-27.403,snowlines
11.012,-12.298,snowlines
12.015,-28.423,snowlines
13.019,-83.347,snowlines
14.023,-46.445,snowlines
15.027,-20.917,snowlines
16.03,-20.958,snowlines
17.034,-45.631,snowlines
18.038,11.293,snowlines
19.042,-9.881,snowlines
20.045,-44.344,snowlines
21.049,-53.563,snowlines
22.053,-66.807,snowlines
23.057,-101.243,snowlines
24.06,-143.262,snowlines
25.064,-113.723,snowlines
26.068,-122.067,snowlines
27.072,-174.424,snowlines
28.075,-143.473,snowlines
29.079,-179.034,snowlines
30.083,-188.345,snowlines
31.087,-177.096,snowlines
32.09,-178.074,snowlines
33.094,-231.683,snowlines
34.098,-226.202,snowlines
35.102,-238.134,snowlines
36.105,-255.517,snowlines
37.109,-300.906,snowlines
38.113,-329.897,snowlines
39.117,-325.912,snowlines
40.12,-331.636,snowlines
41.124,-362.846,snowlines
42.128,-426.983,snowlines
43.132,-403.311,snowlines
44.135,-484.314,snowlines
45.139,-428.9,snowlines
46.143,-438.32,snowlines
47.146,-503.35,snowlines
48.15,-535.741,snowlines
49.154,-543.324,snowlines
50.158,-528.18,snowlines
51.161,-583.258,snowlines
52.165,-683.324,snowlines
53.169,-634.108,snowlines
54.173,-616.65,snowlines
55.176,-682.847,snowlines
56.18,-725.384,snowlines
57.184,-703.082,snowlines
58.188,-782.35,snowlines
59.191,-789.956,snowlines
60.195,-833.655,snowlines
61.199,-854.453,snowlines
62.203,-896.911,snowlines
63.206,-962.073,snowlines
64.21,-1012.109,snowlines
65.214,-1010.48,snowlines
66.218,-1040.38,snowlines
67.221,-1045.392,snowlines
68.225,-1178.676,snowlines
69.229,-1148.278,snowlines
70.233,-1173.591,snowlines
71.236,-1242.123,snowlines
72.24,-1287.407,snowlines
73.244,-1283.088,snowlines
74.248,-1350.639,snowlines
75.251,-1378.02,snowlines
76.255,-1453.533,snowlines
77.259,-1457.375,snowlines
78.263,-1480.653,snowlines
79.266,-1531.203,snowlines
80.27,-1552.333,snowlines
81.274,-1608.764,snowlines
82.278,-1646.664,snowlines
83.281,-1753.348,snowlines
84.285,-1734.488,snowlines
85.289,-1796.831,snowlines
86.292,-1828.717,snowlines
87.296,-1858.605,snowlines
88.3,-1928.527,snowlines
89.304,-1965.485,snowlines
90.307,-2029.077,snowlines
91.311,-2106.613,snowlines
92.315,-2164.287,snowlines
93.319,-2172.023,snowlines
94.322,-2221.679,snowlines
95.326,-2237.931,snowlines
96.33,-2318.332,snowlines
97.334,-2387.616,snowlines
98.337,-2393.351,snowlines
99.341,-2517.058,snowlines
100.345,-2548.628,snowlines
101.349,-2590.662,snowlines
102.352,-2682.627,snowlines
103.356,-2706.589,snowlines
104.36,-2789.187,snowlines
105.364,-2769.551,snowlines
106.367,-2865.594,snowlines
107.371,-2960.787,snowlines
108.375,-2927.161,snowlines
109.379,-3062.124,snowlines
110.382,-3097.133,snowlines
111.386,-3154.719,snowlines
112.39,-3222.289,snowlines
113.394,-3278.09,snowlines
114.397,-3360.017,snowlines
115.401,-3415.056,snowlines
116.405,-3466.786,snowlines
117.409,-3558.364,snowlines
118.412,-3587.013,snowlines
119.416,-3616.618,snowlines
120.42,-3748.0,snowlines
121.424,-3858.387,snowlines
122.427,-3907.7,snowlines
123.431,-3924.816,snowlines
124.435,-4016.047,snowlines
125.438,-4125.423,snowlines
126.442,-4140.268,snowlines
127.446,-4226.059,snowlines
128.45,-4250.309,snowlines
129.453,-4316.651,snowlines
130.457,-4417.536,snowlines
131.461,-4466.712,snowlines
132.465,-4563.967,snowlines
133.468,-4615.608,snowlines
134.472,-4671.912,snowlines
135.476,-4724.079,snowlines
136.48,-4849.745,snowlines
137.483,-4970.132,snowlines
138.487,-4993.783,snowlines
139.491,-5056.897,snowlines
140.495,-5124.118,snowlines
141.498,-5234.899,snowlines
142.502,-5278.557,snowlines
143.506,-5446.515,snowlines
144.51,-5450.696,snowlines
145.513,-5497.46,snowlines
146.517,-5620.381,snowlines
147.521,-5664.766,snowlines
148.525,-5766.388,snowlines
149.528,-5848.149,snowlines
150.532,-5953.778,snowlines
151.536,-5994.478,snowlines
152.54,-6089.645,snowlines
153.543,-6224.016,snowlines
154.547,-6240.819,snowlines
155.551,-6365.858,snowlines
156.555,-6444.212,snowlines
157.558,-6538.327,snowlines
158.562,-6605.067,snowlines
159.566,-6698.679,snowlines
160.569,-6787.919,snowlines
161.573,-6849.018,snowlines
162.577,-6985.39,snowlines
163.581,-7042.003,snowlines
164.584,-7073.69,snowlines
165.588,-7248.712,snowlines
166.592,-7324.448,snowlines
167.596,-7357.591,snowlines
168.599,-7538.051,snowlines
169.603,-7566.928,snowlines
170.607,-7645.974,snowlines
171.611,-7823.765,snowlines
172.614,-7838.529,snowlines
173.618,-8004.594,snowlines
174.622,-8062.286,snowlines
175.626,-8154.251,snowlines
176.629,-8244.274,snowlines
177.633,-8407.243,snowlines
178.637,-8420.792,snowlines
179.641,-8537.419,snowlines
180.644,-8697.109,snowlines
181.648,-8732.856,snowlines
182.652,-8855.664,snowlines
183.656,-8994.59,snowlines
184.659,-9082.658,snowlines
185.663,-9120.038,snowlines
186.667,-9246.157,snowlines
187.671,-9333.461,snowlines
188.674,-9530.358,snowlines
189.678,-9566.362,snowlines
190.682,-9598.865,snowlines
191.686,-9723.179,snowlines
192.689,-9844.38,snowlines
193.693,-10009.179,snowlines
194.697,-10101.382,snowlines
195.701,-10197.026,snowlines
196.704,-10261.675,snowlines
197.708,-10461.14,snowlines
198.712,-10415.975,snowlines
199.715,-10662.617,snowlines
200.719,-10711.711,snowlines
201.723,-10846.426,snowlines
202.727,-10950.702,snowlines
203.73,-11092.392,snowlines
204.734,-11186.367,snowlines
205.738,-11278.199,snowlines
206.742,-11426.562,snowlines
207.745,-11531.121,snowlines
208.749,-11585.747,snowlines
209.753,-11790.109,snowlines
210.757,-11847.364,snowlines
211.76,-11957.322,snowlines
212.764,-12084.473,snowlines
213.768,-12207.095,snowlines
214.772,-12363.876,snowlines
215.775,-12472.495,snowlines
216.779,-12579.989,snowlines
217.783,-12707.949,snowlines
218.787,-12825.162,snowlines
219.79,-12943.248,snowlines
220.794,-13115.482,snowlines
221.798,-13208.634,snowlines
222.802,-13316.356,snowlines
223.805,-13396.903,snowlines
224.809,-13546.367,snowlines
225.813,-13683.791,snowlines
226.817,-13823.029,snowlines
227.82,-13942.241,snowlines
228.824,-14069.147,snowlines
229.828,-14159.828,snowlines
