value,label
96.94,caramelisation
93.71,caramelisation
100.51,caramelisation
94.34,caramelisation
105.05,caramelisation
99.07000000000001,caramelisation
111.21,caramelisation
99.59,caramelisation
98.13,caramelisation
99.7,caramelisation
103.03,caramelisation
101.78,caramelisation
108.08,caramelisation
104.67,caramelisation
103.61,caramelisation
99.44999999999999,caramelisation
106.09,caramelisation
113.14,caramelisation
109.53999999999999,caramelisation
109.56,caramelisation
109.07000000000001,caramelisation
99.05,caramelisation
106.83,caramelisation
97.94,caramelisation
98.37,caramelisation
103.14,caramelisation
107.54,caramelisation
109.81,caramelisation
115.31,caramelisation
100.57000000000001,caramelisation
117.93,caramelisation
100.14,caramelisation
93.77,caramelisation
105.62,caramelisation
112.21000000000001,caramelisation
114.38,caramelisation
98.11999999999999,caramelisation
93.60000000000001,caramelisation
108.00999999999999,caramelisation
108.46000000000001,caramelisation
98.54,caramelisation
104.16,caramelisation
118.34,caramelisation
101.01,caramelisation
104.94,caramelisation
99.88999999999999,caramelisation
105.2,caramelisation
109.9,caramelisation
100.0,caramelisation
112.12,caramelisation
110.94000000000001,caramelisation
115.92,caramelisation
100.02,caramelisation
96.39,caramelisation
94.33,caramelisation
101.23,caramelisation
98.95,caramelisation
102.64,caramelisation
110.64999999999999,caramelisation
109.82000000000001,caramelisation
102.99000000000001,caramelisation
107.48,caramelisation
105.49000000000001,caramelisation
110.08999999999999,caramelisation
109.06,caramelisation
104.94,caramelisation
99.69,caramelisation
110.15,caramelisation
107.18,caramelisation
118.41999999999999,caramelisation
94.72999999999999,caramelisation
116.79,caramelisation
104.22,caramelisation
101.87,caramelisation
114.78,caramelisation
103.15,caramelisation
110.50999999999999,caramelisation
107.59,caramelisation
112.53,caramelisation
103.85000000000001,caramelisation
105.69,caramelisation
83.47,caramelisation
110.56,caramelisation
103.78,caramelisation
112.68,caramelisation
117.54,caramelisation
112.41,caramelisation
104.64,caramelisation
107.47,caramelisation
108.99000000000001,caramelisation
105.98,caramelisation
108.49,caramelisation
102.1,caramelisation
100.86999999999999,caramelisation
93.42,caramelisation
109.61,caramelisation
96.22,caramelisation
103.15,caramelisation
111.22999999999999,caramelisation
105.92999999999999,caramelisation
104.09,caramelisation
117.32,caramelisation
97.67,caramelisation
116.25,caramelisation
116.07,caramelisation
107.37,caramelisation
111.8,caramelisation
113.57,caramelisation
100.82000000000001,caramelisation
114.14,caramelisation
106.14,caramelisation
107.27999999999999,caramelisation
104.69,caramelisation
109.89,caramelisation
89.1,caramelisation
108.24,caramelisation
99.41,caramelisation
97.08,caramelisation
118.43,caramelisation
98.42,caramelisation
120.15,caramelisation
116.86,caramelisation
111.53,caramelisation
99.37,caramelisation
103.15,caramelisation
109.11,caramelisation
95.10000000000001,caramelisation
101.13,caramelisation
107.42999999999999,caramelisation
102.77000000000001,caramelisation
104.93,caramelisation
95.78,caramelisation
109.72,caramelisation
170.54,bull-tongue
177.09,bull-tongue
172.85,bull-tongue
179.14,bull-tongue
172.07,bull-tongue
167.57999999999998,bull-tongue
153.96,bull-tongue
168.54,bull-tongue
155.68,bull-tongue
163.18,bull-tongue
167.4,bull-tongue
154.73000000000002,bull-tongue
172.82999999999998,bull-tongue
148.89,bull-tongue
160.28,bull-tongue
178.64,bull-tongue
161.54999999999998,bull-tongue
144.89000000000001,bull-tongue
158.13,bull-tongue
151.95,bull-tongue
150.75,bull-tongue
164.48999999999998,bull-tongue
152.29999999999998,bull-tongue
183.95,bull-tongue
164.23999999999998,bull-tongue
153.15,bull-tongue
173.79,bull-tongue
174.98000000000002,bull-tongue
158.44,bull-tongue
151.26999999999998,bull-tongue
171.25,bull-tongue
172.88,bull-tongue
156.23,bull-tongue
153.15,bull-tongue
150.92000000000002,bull-tongue
177.2,bull-tongue
147.48999999999998,bull-tongue
164.01,bull-tongue
165.23999999999998,bull-tongue
152.87,bull-tongue
