x,y,label
-107.011,19.83398591778731,snowlines
-105.866,-13.359109255908864,snowlines
-104.722,-6.935587507189099,snowlines
-103.577,-12.4487856451104,snowlines
-102.433,-8.15686800725618,snowlines
-101.289,-19.918225500667837,snowlines
-100.144,-2.8507868358640422,snowlines
-99.0,0.18340395179019797,snowlines
-107.349,-3.042672572695767,mastiffs
-106.156,13.831860322164532,mastiffs
-104.963,-11.413693889453517,mastiffs
-103.771,7.095037427198816,mastiffs
-102.578,-8.640238138897923,mastiffs
-101.385,-15.844989092048031,mastiffs
-100.193,43.13435558299224,mastiffs
-99.0,8.772396534588486,mastiffs
-107.453,12.863156947716153,streptothricin
-106.246,-4.938730548391125,streptothricin
-105.038,-14.85875073738591,streptothricin
-103.83,-17.780810469507397,streptothricin
-102.623,-58.766678128555334,streptothricin
-101.415,33.26320082481205,streptothricin
-100.208,-28.943055425965404,streptothricin
-99.0,1.0830700649694727,streptothricin
-107.141,12.434342050795888,filibusters
-105.978,31.83074505462109,filibusters
-104.815,-71.67088587904581,filibusters
-103.652,-50.85305977403495,filibusters
-102.489,-25.623183490186648,filibusters
-101.326,-3.333519635590509,filibusters
-100.163,12.250788685806855,filibusters
-99.0,-11.409379878769112,filibusters
-106.29,-44.210573172946546,dissection
-105.248,94.3989519581569,dissection
-104.207,-41.502954122816206,dissection
-103.166,10.105493954810466,dissection
-102.124,7.870666297315275,dissection
-101.083,13.118731743201353,dissection
-100.041,53.56492318196226,dissection
-99.0,17.69374275762005,dissection
